account_id,max_credit,avg_credit,min_credit
7861,27736.5,8711.658333333333,27.8
7926,47952,14356.908333333335,65.8
7944,30852,7373.153153153152,14.8
7965,48487,13133.975,35.9
8027,58227,18776.677272727276,138.1
8039,45287,10912.823809523808,52.1
8041,44739,11883.85,100.9
8051,39060,12819.854545454547,79
8073,45628,15663.03529411765,166.4
8092,13986,4958.146428571429,43.6
8127,49818,17472.988235294117,104.4
8129,30918,11194.334615384618,16.5
8132,37713,9031.368085106385,18.4
8159,17241,6735.5777777777785,59.4
8173,61260,20306.622727272726,147.8
8212,47202,12929.35,16.6
8260,56152,20475.04411764706,32.7
8261,32938,7331.9857142857145,51.3
8316,43785,8822.476666666666,12.2
8321,15843,3735.122727272728,25.2
8327,48620,14307.730434782608,32.1
8330,31677,7746.088888888888,9.2
8341,800,800.0,800
8377,43656,10538.953658536588,67.8
8405,33190,7942.118867924531,83.4
8411,33096,7748.148148148148,96.5
8475,9738,3012.853846153846,48.5
8489,26409,6441.2328125,33.6
8492,16713,3868.0851063829787,5
8519,56019,13496.946938775513,96.1
8533,49461,12971.792105263157,146.2
8547,49769,14459.529787234043,39.4
8558,27116,8081.299999999999,8.7
8564,57554,13581.835849056604,91.9
8566,47953,7839.626315789475,4.9
8625,49060,15647.294736842105,38.3
8628,29340,12026.470000000001,138.6
8680,21430,5781.133333333332,52.5
8759,49919,11823.162162162162,51.5
8776,20196,5087.997222222222,18.2
8856,49262,12338.208791208792,10.1
8896,46924,14174.634285714284,113.2
8899,49974,10958.024561403507,69.3
8934,22377,5618.333793103447,4.5
8957,48668,7551.826229508196,2.8
8972,31636.5,8544.929999999998,41
8982,49115,8119.22888888889,24.3
8998,49236,11211.411627906977,5.8
9006,49424,13975.695121951228,67.1
9017,18792,4005.806666666667,26.5
9024,22317,5128.586206896552,37.4
9030,26388,6448.582857142858,23.7
9034,32706,8067.861111111111,9.9
9041,47008,9199.731782945733,0.3
9051,12000,4250.0,100
9093,28413,6502.74761904762,43.8
9104,45518,10713.956,19.3
9188,19065,5009.733333333334,48.6
9192,34845,8391.811627906975,52.6
9199,22090,7487.844444444445,63.8
9203,49803,11683.19821428572,6.7
9236,17859,4879.433333333333,29.8
9265,49603,9203.384905660376,21.3
9307,48546,7938.838095238093,0.8
9333,11600,6050.0,500
9337,44473,6244.838461538461,38.7
9403,48618,13123.877777777778,85
9422,64642,23035.90625,105
9472,48143,16954.94107142857,92.8
9493,35378,10950.116666666667,70
9510,22288,7594.046153846154,66.5
9528,39959,14874.59090909091,74.1
9548,18109,8385.281818181818,64.5
9583,48996,13282.386,66.1
9591,49831,16041.951388888885,83.9
9627,49769,20764.9109375,200
9635,4470,1551.1428571428573,0.2
9640,28659,8867.943859649122,48.8
9645,34881,15688.077777777777,34.9
9656,49193,18070.40597014925,12.2
9703,50904,12118.34015748031,28.5
9707,49967,10726.111656441715,1.6
9731,28446,9973.764000000001,104.9
9750,48906,8910.703571428572,9.8
9790,49512,17825.64347826087,61
9814,46253,7330.079761904763,24.8
9826,41742,10287.369230769229,46.5
9828,47472,17293.55652173913,62.3
9833,73224,25763.21,46.7
9869,33276,11490.66,36.3
9883,49805,11817.718181818183,0.6
9897,27122,9289.213333333335,64.2
9928,17313,6167.025000000001,31.8
10001,24126,8717.206896551725,14.2
10018,30264,7263.603846153846,25.4
10019,48883,15618.807894736841,1.3
10036,41280,5574.215463917525,1.5
10079,49980,17751.066666666666,91.4
10093,60566,20382.05588235294,102.1
10105,49558,16312.041025641029,17.7
10131,49757,6116.29,18
10220,29106,6472.092857142858,15.4
10227,49778,12555.890780141845,1.7
10266,49887,11677.0,50.5
10297,31540,10392.413636363637,44.9
10320,38960,14443.35,75.3
10364,21739.5,7551.738095238096,38.3
10411,46000,7693.968000000001,67.5
10436,11244,4458.814285714286,27.8
10439,56835,19058.40769230769,59.9
10440,11049,3840.34375,41.5
10451,21056,4877.926785714286,7.8
10520,36305,8001.857142857141,175
10558,48989,9677.292592592592,53.9
10562,49292,12774.915789473685,10.7
10607,42613,11282.387499999999,61.4
10630,19455,7095.2,43
10656,27990,6868.196240601504,6.5
10663,65008,22177.26170212766,150.1
10670,49535,12904.713157894736,71.7
10694,49571,12300.256000000003,54.1
10710,49862,8861.88620689655,11.4
10728,28994,9834.021875000002,28.5
10738,46194,8683.641304347828,5.4
10762,28353,9718.266666666668,28.1
10788,36574,4701.254545454545,24.2
10884,28386,9068.926923076924,29.2
10904,12300,2064.295161290323,9.3
10906,45308,8549.959016393443,4.9
10911,32823,11868.186206896553,12.1
10940,36216,12363.145454545454,68.3
10942,49457,18056.912500000002,88.2
10963,49887,16554.9862745098,51.1
10973,39098,11408.9875,13.6
11013,63366,21255.930769230767,77.1
11021,49960,12442.474324324327,28
11042,54286,18197.28571428571,4.4
11054,22338,8064.787499999999,50.5
11065,17782,6597.132258064516,34.2
11111,45740,16822.826086956524,35.7
11123,47798,12581.791666666666,64.8
11135,23204,7666.089999999999,67.1
11138,46981,16579.961538461535,26.2
11186,58870,20602.673913043476,43.2
11265,11427,4304.038095238095,43.9
11295,27520,6615.774324324324,27.6
11320,25918,6290.376335877863,19.3
11325,34071,10591.087500000001,63.8
11333,48037,8962.814851485147,1.1
11349,62982,21108.227272727272,39
11359,40521,14509.60888888889,67.3
11362,24212,8811.758620689656,50.1
11382,46248,11086.665306122446,36.3
