client_id,account_id,district_id,birthday,gender,dem_name,dem_region
715,597,41,520115,f,Usti nad Labem,north Bohemia
716,598,1,541204,f,Hl.m. Praha,Prague
717,599,54,680502,m,Brno - mesto,south Moravia
719,600,46,740809,m,Nachod,east Bohemia
720,601,29,540906,m,Rokycany,west Bohemia
721,602,43,400215,m,Hradec Kralove,east Bohemia
722,603,62,701125,f,Uherske Hradiste,south Moravia
723,604,12,570726,f,Pribram,central Bohemia
724,605,65,530202,f,Znojmo,south Moravia
725,606,75,561211,m,Prerov,north Moravia
726,607,16,350213,m,Jindrichuv Hradec,south Bohemia
727,608,32,300720,f,Ceska Lipa,north Bohemia
729,609,63,690317,f,Vyskov,south Moravia
731,610,74,790122,f,Ostrava - mesto,north Moravia
733,611,46,780728,m,Nachod,east Bohemia
735,612,1,731126,m,Hl.m. Praha,Prague
737,613,74,521104,m,Ostrava - mesto,north Moravia
738,614,25,200326,m,Klatovy,west Bohemia
739,615,72,420416,m,Olomouc,north Moravia
740,616,43,231107,m,Hradec Kralove,east Bohemia
741,617,74,410709,m,Ostrava - mesto,north Moravia
742,618,1,511015,f,Hl.m. Praha,Prague
743,619,1,410217,m,Hl.m. Praha,Prague
744,620,26,400718,m,Plzen - mesto,west Bohemia
745,621,52,660214,f,Usti nad Orlici,east Bohemia
747,622,24,530820,f,Karlovy Vary,west Bohemia
748,623,1,361015,m,Hl.m. Praha,Prague
750,624,70,560929,f,Karvina,north Moravia
751,625,70,590309,m,Karvina,north Moravia
752,626,72,441220,m,Olomouc,north Moravia
754,627,63,470604,f,Vyskov,south Moravia
755,628,72,471121,m,Olomouc,north Moravia
756,629,31,200513,m,Tachov,west Bohemia
757,630,71,701220,f,Novy Jicin,north Moravia
758,631,68,610726,f,Frydek - Mistek,north Moravia
759,632,29,550520,m,Rokycany,west Bohemia
760,633,57,360825,f,Hodonin,south Moravia
762,635,21,370420,m,Tabor,south Bohemia
763,636,75,270824,f,Prerov,north Moravia
764,637,49,551013,f,Semily,east Bohemia
765,638,65,691231,m,Znojmo,south Moravia
766,639,1,260703,f,Hl.m. Praha,Prague
768,640,32,310923,f,Ceska Lipa,north Bohemia
769,641,40,771215,m,Teplice,north Bohemia
772,643,64,441210,m,Zlin,south Moravia
773,644,4,351030,m,Kladno,central Bohemia
774,645,70,730303,m,Karvina,north Moravia
775,646,51,401130,f,Trutnov,east Bohemia
776,647,1,530503,f,Hl.m. Praha,Prague
778,648,13,400604,m,Rakovnik,central Bohemia
779,649,69,440612,f,Jesenik,north Moravia
780,650,3,240226,m,Beroun,central Bohemia
781,651,72,450920,m,Olomouc,north Moravia
782,652,21,630318,f,Tabor,south Bohemia
783,653,27,710325,f,Plzen - jih,west Bohemia
785,654,63,340909,m,Vyskov,south Moravia
786,655,53,780906,m,Blansko,south Moravia
787,656,3,471208,m,Beroun,central Bohemia
788,657,47,740903,m,Pardubice,east Bohemia
789,658,4,310921,m,Kladno,central Bohemia
790,659,63,670509,f,Vyskov,south Moravia
791,660,68,500929,f,Frydek - Mistek,north Moravia
793,662,21,780204,m,Tabor,south Bohemia
796,664,1,190830,m,Hl.m. Praha,Prague
797,665,8,480127,m,Mlada Boleslav,central Bohemia
798,666,27,400212,f,Plzen - jih,west Bohemia
803,669,35,510215,m,Jablonec n. Nisou,north Bohemia
806,671,60,800422,m,Prostejov,south Moravia
807,672,53,691021,f,Blansko,south Moravia
808,673,31,631128,m,Tachov,west Bohemia
809,674,49,191015,m,Semily,east Bohemia
810,675,58,450924,f,Jihlava,south Moravia
812,676,39,401206,m,Most,north Bohemia
813,677,70,640129,m,Karvina,north Moravia
814,678,17,591001,m,Pelhrimov,south Bohemia
815,679,22,641027,f,Domazlice,west Bohemia
816,680,17,580201,f,Pelhrimov,south Bohemia
818,682,54,660427,m,Brno - mesto,south Moravia
819,683,74,580708,m,Ostrava - mesto,north Moravia
821,684,49,480512,m,Semily,east Bohemia
822,685,37,590508,f,Litomerice,north Bohemia
823,686,41,561024,m,Usti nad Labem,north Bohemia
824,687,27,520905,m,Plzen - jih,west Bohemia
825,688,74,770402,m,Ostrava - mesto,north Moravia
826,689,1,780123,m,Hl.m. Praha,Prague
827,690,10,650904,f,Praha - vychod,central Bohemia
829,691,24,570519,m,Karlovy Vary,west Bohemia
830,692,69,480827,m,Jesenik,north Moravia
831,693,2,480502,m,Benesov,central Bohemia
832,694,67,231223,f,Bruntal,north Moravia
833,695,5,600611,m,Kolin,central Bohemia
834,696,54,221217,m,Brno - mesto,south Moravia
835,697,28,431020,f,Plzen - sever,west Bohemia
837,698,71,741014,m,Novy Jicin,north Moravia
839,699,1,550518,f,Hl.m. Praha,Prague
840,700,20,370426,m,Strakonice,south Bohemia
841,701,69,810210,m,Jesenik,north Moravia
842,702,12,330703,f,Pribram,central Bohemia
843,703,54,570903,f,Brno - mesto,south Moravia
844,704,55,450114,m,Brno - venkov,south Moravia
846,705,35,491201,m,Jablonec n. Nisou,north Bohemia
847,706,49,791225,m,Semily,east Bohemia
849,708,26,390606,f,Plzen - mesto,west Bohemia
850,709,19,690921,m,Prachatice,south Bohemia
851,710,25,190616,m,Klatovy,west Bohemia
853,711,70,490602,m,Karvina,north Moravia
854,712,72,411102,f,Olomouc,north Moravia
855,713,58,300128,m,Jihlava,south Moravia
856,714,23,190122,m,Cheb,west Bohemia
857,715,32,480221,m,Ceska Lipa,north Bohemia
858,716,47,590329,f,Pardubice,east Bohemia
859,717,75,680729,f,Prerov,north Moravia
861,718,1,560913,f,Hl.m. Praha,Prague
862,719,30,520105,m,Sokolov,west Bohemia
863,720,54,681129,f,Brno - mesto,south Moravia
864,721,76,530327,m,Sumperk,north Moravia
866,722,38,751124,f,Louny,north Bohemia
870,725,70,570506,m,Karvina,north Moravia
871,726,76,740311,m,Sumperk,north Moravia
872,727,35,630222,m,Jablonec n. Nisou,north Bohemia
873,728,60,440105,m,Prostejov,south Moravia
874,729,14,520905,f,Ceske Budejovice,south Bohemia
876,730,4,601125,m,Kladno,central Bohemia
877,731,5,270121,f,Kolin,central Bohemia
879,732,38,431208,f,Louny,north Bohemia
880,733,49,600217,m,Semily,east Bohemia
881,734,5,750222,f,Kolin,central Bohemia
882,735,70,330909,f,Karvina,north Moravia
883,736,75,200106,f,Prerov,north Moravia
885,737,34,230208,m,Chomutov,north Bohemia
886,738,34,480202,m,Chomutov,north Bohemia
887,739,66,731128,f,Zdar nad Sazavou,south Moravia
888,740,28,731026,m,Plzen - sever,west Bohemia
889,741,54,811024,f,Brno - mesto,south Moravia
890,742,77,190330,m,Vsetin,north Moravia
891,743,10,310131,m,Praha - vychod,central Bohemia
892,744,42,220524,f,Havlickuv Brod,east Bohemia
893,745,43,351023,f,Hradec Kralove,east Bohemia
894,746,75,340818,m,Prerov,north Moravia
895,747,39,700703,m,Most,north Bohemia
896,748,10,730424,f,Praha - vychod,central Bohemia
898,749,38,430427,f,Louny,north Bohemia
900,750,73,770410,m,Opava,north Moravia
901,751,3,191221,m,Beroun,central Bohemia
902,752,23,500815,m,Cheb,west Bohemia
903,753,31,340306,m,Tachov,west Bohemia
904,754,1,320208,m,Hl.m. Praha,Prague
905,755,38,401023,m,Louny,north Bohemia
906,756,65,780616,m,Znojmo,south Moravia
907,757,50,480311,m,Svitavy,east Bohemia
908,758,51,610307,f,Trutnov,east Bohemia
909,759,23,750907,m,Cheb,west Bohemia
910,760,1,610927,m,Hl.m. Praha,Prague
911,761,43,391128,m,Hradec Kralove,east Bohemia
912,762,76,201029,m,Sumperk,north Moravia
913,763,1,381118,m,Hl.m. Praha,Prague
914,764,1,210119,f,Hl.m. Praha,Prague
915,765,12,750503,m,Pribram,central Bohemia
916,766,3,580629,m,Beroun,central Bohemia
917,767,25,730916,f,Klatovy,west Bohemia
918,768,26,641223,m,Plzen - mesto,west Bohemia
921,770,7,540213,f,Melnik,central Bohemia
922,771,22,720816,f,Domazlice,west Bohemia
924,772,45,530712,m,Jicin,east Bohemia
925,773,15,590813,m,Cesky Krumlov,south Bohemia
926,774,1,810122,m,Hl.m. Praha,Prague
927,775,1,741026,m,Hl.m. Praha,Prague
928,776,66,511010,f,Zdar nad Sazavou,south Moravia
929,777,30,350423,m,Sokolov,west Bohemia
930,778,68,590825,f,Frydek - Mistek,north Moravia
931,779,16,680607,m,Jindrichuv Hradec,south Bohemia
932,780,3,470927,m,Beroun,central Bohemia
933,781,33,780311,f,Decin,north Bohemia
935,782,42,460517,f,Havlickuv Brod,east Bohemia
937,783,1,311114,m,Hl.m. Praha,Prague
938,784,59,440807,f,Kromeriz,south Moravia
939,785,21,520803,m,Tabor,south Bohemia
940,786,53,600811,m,Blansko,south Moravia
941,787,10,351005,m,Praha - vychod,central Bohemia
942,788,12,310902,f,Pribram,central Bohemia
944,789,39,701218,m,Most,north Bohemia
946,790,54,510806,m,Brno - mesto,south Moravia
948,791,49,240422,m,Semily,east Bohemia
949,792,3,760727,m,Beroun,central Bohemia
950,793,47,650412,f,Pardubice,east Bohemia
952,794,63,510501,f,Vyskov,south Moravia
953,795,25,371017,m,Klatovy,west Bohemia
954,796,1,421020,f,Hl.m. Praha,Prague
955,797,57,700128,m,Hodonin,south Moravia
956,798,1,661021,m,Hl.m. Praha,Prague
957,799,56,411223,f,Breclav,south Moravia
959,800,11,620912,f,Praha - zapad,central Bohemia
960,801,16,570413,f,Jindrichuv Hradec,south Bohemia
961,802,15,311004,f,Cesky Krumlov,south Bohemia
962,803,19,660219,m,Prachatice,south Bohemia
963,804,64,661217,f,Zlin,south Moravia
964,805,10,531021,f,Praha - vychod,central Bohemia
965,806,13,721201,f,Rakovnik,central Bohemia
967,807,76,790620,m,Sumperk,north Moravia
968,808,69,570217,m,Jesenik,north Moravia
970,809,36,570329,m,Liberec,north Bohemia
971,810,46,190101,f,Nachod,east Bohemia
973,811,14,701006,f,Ceske Budejovice,south Bohemia
975,812,1,590712,f,Hl.m. Praha,Prague
976,813,16,551119,f,Jindrichuv Hradec,south Bohemia
977,814,76,260510,f,Sumperk,north Moravia
978,815,56,680609,f,Breclav,south Moravia
980,816,52,610930,m,Usti nad Orlici,east Bohemia
981,817,5,600628,m,Kolin,central Bohemia
984,819,20,490703,m,Strakonice,south Bohemia
986,820,74,550516,m,Ostrava - mesto,north Moravia
987,821,60,520520,m,Prostejov,south Moravia
988,822,40,391001,f,Teplice,north Bohemia
990,823,71,611224,m,Novy Jicin,north Moravia
991,824,32,410627,m,Ceska Lipa,north Bohemia
992,825,19,480521,m,Prachatice,south Bohemia
993,826,44,691031,f,Chrudim,east Bohemia
994,827,36,710427,m,Liberec,north Bohemia
996,828,1,800626,f,Hl.m. Praha,Prague
997,829,59,501111,m,Kromeriz,south Moravia
999,830,74,660901,f,Ostrava - mesto,north Moravia
1001,831,44,470414,m,Chrudim,east Bohemia
1002,832,42,440308,f,Havlickuv Brod,east Bohemia
1003,833,31,371031,f,Tachov,west Bohemia
1004,834,3,570925,m,Beroun,central Bohemia
1006,836,46,420628,f,Nachod,east Bohemia
1008,837,46,560706,m,Nachod,east Bohemia
1009,838,47,620427,f,Pardubice,east Bohemia
1011,839,16,390713,m,Jindrichuv Hradec,south Bohemia
1012,840,70,660213,f,Karvina,north Moravia
1014,841,1,310208,m,Hl.m. Praha,Prague
1015,842,62,340313,m,Uherske Hradiste,south Moravia
1017,843,6,430212,f,Kutna Hora,central Bohemia
1018,844,53,450228,m,Blansko,south Moravia
1019,845,14,461222,f,Ceske Budejovice,south Bohemia
1020,846,72,770510,f,Olomouc,north Moravia
1021,847,2,770805,m,Benesov,central Bohemia
1022,848,31,400723,m,Tachov,west Bohemia
1023,849,1,381228,m,Hl.m. Praha,Prague
1024,850,25,560329,m,Klatovy,west Bohemia
1025,851,15,640708,m,Cesky Krumlov,south Bohemia
1026,852,57,790812,m,Hodonin,south Moravia
1027,853,1,401104,f,Hl.m. Praha,Prague
1029,854,62,540316,f,Uherske Hradiste,south Moravia
1030,855,1,471011,m,Hl.m. Praha,Prague
1031,856,2,681211,f,Benesov,central Bohemia
1032,857,77,381030,f,Vsetin,north Moravia
1034,858,52,741111,f,Usti nad Orlici,east Bohemia
1035,859,13,710328,f,Rakovnik,central Bohemia
1037,860,1,651101,f,Hl.m. Praha,Prague
1038,861,22,610923,f,Domazlice,west Bohemia
1039,862,64,801011,f,Zlin,south Moravia
1040,863,71,600617,m,Novy Jicin,north Moravia
1041,864,72,610705,m,Olomouc,north Moravia
1042,865,17,660925,f,Pelhrimov,south Bohemia
1044,866,9,710913,f,Nymburk,central Bohemia
1045,867,60,471224,f,Prostejov,south Moravia
1046,868,1,750824,m,Hl.m. Praha,Prague
1047,869,16,630711,f,Jindrichuv Hradec,south Bohemia
1048,870,70,741003,f,Karvina,north Moravia
1049,871,1,421111,m,Hl.m. Praha,Prague
1050,872,27,710701,f,Plzen - jih,west Bohemia
1051,873,73,710826,f,Opava,north Moravia
1052,874,56,640311,m,Breclav,south Moravia
1054,875,63,240820,m,Vyskov,south Moravia
1055,876,4,190517,m,Kladno,central Bohemia
1056,877,1,630619,m,Hl.m. Praha,Prague
1057,878,52,390221,m,Usti nad Orlici,east Bohemia
1058,879,9,750801,f,Nymburk,central Bohemia
1059,880,26,600603,m,Plzen - mesto,west Bohemia
1062,882,9,750108,m,Nymburk,central Bohemia
1064,883,1,510203,f,Hl.m. Praha,Prague
1065,884,2,571126,m,Benesov,central Bohemia
1066,885,1,401018,m,Hl.m. Praha,Prague
1067,886,1,520514,m,Hl.m. Praha,Prague
1068,887,1,261020,f,Hl.m. Praha,Prague
1069,888,54,380221,f,Brno - mesto,south Moravia
1071,889,43,250125,m,Hradec Kralove,east Bohemia
1072,890,14,661208,f,Ceske Budejovice,south Bohemia
1073,891,34,240410,m,Chomutov,north Bohemia
1075,892,70,340604,f,Karvina,north Moravia
1076,893,53,790511,f,Blansko,south Moravia
1077,894,46,200623,m,Nachod,east Bohemia
1078,895,24,781215,f,Karlovy Vary,west Bohemia
1079,896,3,610715,m,Beroun,central Bohemia
1080,897,38,501006,f,Louny,north Bohemia
1081,898,71,701216,m,Novy Jicin,north Moravia
1082,899,72,670223,m,Olomouc,north Moravia
1083,900,48,371215,m,Rychnov nad Kneznou,east Bohemia
1085,901,60,321219,f,Prostejov,south Moravia
1086,902,74,730504,m,Ostrava - mesto,north Moravia
1088,903,47,690823,f,Pardubice,east Bohemia
1089,904,1,391209,m,Hl.m. Praha,Prague
1090,905,35,390620,f,Jablonec n. Nisou,north Bohemia
1091,906,59,400627,f,Kromeriz,south Moravia
1092,907,41,620720,f,Usti nad Labem,north Bohemia
1093,908,62,760728,f,Uherske Hradiste,south Moravia
1094,909,30,601004,f,Sokolov,west Bohemia
1096,910,1,260303,f,Hl.m. Praha,Prague
1098,911,60,480910,f,Prostejov,south Moravia
1099,912,65,791121,f,Znojmo,south Moravia
1100,913,59,510704,m,Kromeriz,south Moravia
1101,914,73,460622,m,Opava,north Moravia
1102,915,72,350129,m,Olomouc,north Moravia
1103,916,1,510818,m,Hl.m. Praha,Prague
1105,917,56,420103,m,Breclav,south Moravia
1107,918,60,610426,m,Prostejov,south Moravia
1108,919,62,551222,f,Uherske Hradiste,south Moravia
1109,920,58,310901,f,Jihlava,south Moravia
1110,921,10,280324,f,Praha - vychod,central Bohemia
1111,922,61,790604,m,Trebic,south Moravia
1112,923,13,300725,f,Rakovnik,central Bohemia
1113,924,11,760820,m,Praha - zapad,central Bohemia
1114,925,59,800618,m,Kromeriz,south Moravia
1115,926,36,200824,f,Liberec,north Bohemia
1116,927,69,730419,f,Jesenik,north Moravia
1117,928,20,761101,f,Strakonice,south Bohemia
1119,929,54,800105,f,Brno - mesto,south Moravia
1120,930,41,731021,f,Usti nad Labem,north Bohemia
1121,931,59,390302,m,Kromeriz,south Moravia
1122,932,20,210218,m,Strakonice,south Bohemia
1124,933,21,280412,m,Tabor,south Bohemia
1125,934,9,340330,f,Nymburk,central Bohemia
1127,935,23,741112,m,Cheb,west Bohemia
1128,936,7,300716,m,Melnik,central Bohemia
1129,937,43,310924,m,Hradec Kralove,east Bohemia
1130,938,70,401126,f,Karvina,north Moravia
1131,939,55,471028,f,Brno - venkov,south Moravia
1133,940,37,580915,f,Litomerice,north Bohemia
1135,941,8,520721,m,Mlada Boleslav,central Bohemia
1136,942,9,760918,f,Nymburk,central Bohemia
1137,943,1,770305,f,Hl.m. Praha,Prague
1138,944,70,700930,f,Karvina,north Moravia
1140,945,18,460224,m,Pisek,south Bohemia
1141,946,21,410422,f,Tabor,south Bohemia
1142,947,59,461119,f,Kromeriz,south Moravia
1145,949,58,680914,f,Jihlava,south Moravia
1146,950,49,651114,m,Semily,east Bohemia
1147,951,3,300512,m,Beroun,central Bohemia
1148,952,41,410515,m,Usti nad Labem,north Bohemia
1149,953,14,760925,f,Ceske Budejovice,south Bohemia
1150,954,74,450624,f,Ostrava - mesto,north Moravia
1151,955,59,730306,m,Kromeriz,south Moravia
1152,956,74,810312,m,Ostrava - mesto,north Moravia
1153,957,70,801115,f,Karvina,north Moravia
1154,958,72,240131,m,Olomouc,north Moravia
1156,959,1,331111,f,Hl.m. Praha,Prague
1157,960,4,581230,f,Kladno,central Bohemia
1158,961,1,540821,f,Hl.m. Praha,Prague
1159,962,64,440203,m,Zlin,south Moravia
1161,963,7,730525,m,Melnik,central Bohemia
1162,964,26,750219,f,Plzen - mesto,west Bohemia
1163,965,20,640828,m,Strakonice,south Bohemia
1164,966,15,590914,f,Cesky Krumlov,south Bohemia
1165,967,15,421002,f,Cesky Krumlov,south Bohemia
1166,968,74,590627,m,Ostrava - mesto,north Moravia
1168,969,19,780531,m,Prachatice,south Bohemia
1169,970,18,410124,f,Pisek,south Bohemia
1170,971,12,770428,m,Pribram,central Bohemia
1171,972,46,740328,f,Nachod,east Bohemia
1172,973,54,230613,f,Brno - mesto,south Moravia
1174,974,29,700313,f,Rokycany,west Bohemia
1175,975,1,251025,m,Hl.m. Praha,Prague
1177,976,77,390621,f,Vsetin,north Moravia
1178,977,1,711004,f,Hl.m. Praha,Prague
1179,978,73,301005,f,Opava,north Moravia
1180,979,21,441006,m,Tabor,south Bohemia
1181,980,1,391112,m,Hl.m. Praha,Prague
1182,981,66,461016,f,Zdar nad Sazavou,south Moravia
1183,982,54,421129,m,Brno - mesto,south Moravia
1186,984,2,470805,f,Benesov,central Bohemia
1187,985,32,610906,f,Ceska Lipa,north Bohemia
1189,986,74,320215,f,Ostrava - mesto,north Moravia
1190,987,15,760412,f,Cesky Krumlov,south Bohemia
1192,988,10,250101,f,Praha - vychod,central Bohemia
1193,989,19,260129,m,Prachatice,south Bohemia
1194,990,17,390614,f,Pelhrimov,south Bohemia
1195,991,39,390122,f,Most,north Bohemia
1196,992,22,430416,m,Domazlice,west Bohemia
1197,993,6,661002,f,Kutna Hora,central Bohemia
1198,994,72,750217,f,Olomouc,north Moravia
1199,995,64,761024,f,Zlin,south Moravia
1200,996,47,311117,f,Pardubice,east Bohemia
1201,997,54,450910,m,Brno - mesto,south Moravia
1202,998,47,801011,f,Pardubice,east Bohemia
1204,1000,77,741109,f,Vsetin,north Moravia
1206,1002,50,570621,m,Svitavy,east Bohemia
1207,1003,28,390917,f,Plzen - sever,west Bohemia
1208,1004,70,750901,f,Karvina,north Moravia
1209,1005,54,570409,f,Brno - mesto,south Moravia
1210,1006,6,611012,m,Kutna Hora,central Bohemia
1211,1007,1,780714,m,Hl.m. Praha,Prague
1212,1008,13,270919,f,Rakovnik,central Bohemia
1213,1009,1,660428,m,Hl.m. Praha,Prague
1214,1010,61,401115,m,Trebic,south Moravia
1215,1011,45,440506,m,Jicin,east Bohemia
1216,1012,65,450612,f,Znojmo,south Moravia
1217,1013,59,370417,m,Kromeriz,south Moravia
1218,1014,74,800527,m,Ostrava - mesto,north Moravia
1219,1015,1,440731,m,Hl.m. Praha,Prague
1220,1016,40,531216,f,Teplice,north Bohemia
1221,1017,14,730518,f,Ceske Budejovice,south Bohemia
1222,1018,7,391130,f,Melnik,central Bohemia
1223,1019,52,550813,f,Usti nad Orlici,east Bohemia
1224,1020,56,380512,m,Breclav,south Moravia
1225,1021,42,460821,m,Havlickuv Brod,east Bohemia
1226,1022,33,510414,f,Decin,north Bohemia
1228,1023,21,490828,f,Tabor,south Bohemia
1229,1024,19,710202,m,Prachatice,south Bohemia
1231,1026,20,650927,f,Strakonice,south Bohemia
1233,1027,68,421022,m,Frydek - Mistek,north Moravia
1234,1028,23,750115,m,Cheb,west Bohemia
1236,1029,26,670428,f,Plzen - mesto,west Bohemia
1237,1030,57,231107,m,Hodonin,south Moravia
1238,1031,74,350901,m,Ostrava - mesto,north Moravia
1239,1032,11,760909,f,Praha - zapad,central Bohemia
1240,1033,32,760824,f,Ceska Lipa,north Bohemia
1241,1034,73,421217,f,Opava,north Moravia
1242,1035,73,440821,f,Opava,north Moravia
1243,1036,11,741005,f,Praha - zapad,central Bohemia
1244,1037,1,640502,m,Hl.m. Praha,Prague
1245,1038,64,790813,m,Zlin,south Moravia
1246,1039,70,621119,m,Karvina,north Moravia
1248,1040,19,710624,m,Prachatice,south Bohemia
1250,1042,43,520801,f,Hradec Kralove,east Bohemia
1251,1043,1,590530,m,Hl.m. Praha,Prague
1253,1044,14,670828,f,Ceske Budejovice,south Bohemia
1254,1045,3,390831,f,Beroun,central Bohemia
1255,1046,1,660807,f,Hl.m. Praha,Prague
1256,1047,46,551113,f,Nachod,east Bohemia
1257,1048,35,280901,f,Jablonec n. Nisou,north Bohemia
1259,1049,18,660929,m,Pisek,south Bohemia
1260,1050,57,450103,f,Hodonin,south Moravia
1262,1051,35,520403,m,Jablonec n. Nisou,north Bohemia
1264,1052,61,761003,f,Trebic,south Moravia
1265,1053,57,581221,f,Hodonin,south Moravia
1266,1054,10,521124,f,Praha - vychod,central Bohemia
1267,1055,29,540211,f,Rokycany,west Bohemia
1269,1056,1,481231,f,Hl.m. Praha,Prague
1270,1057,13,300516,m,Rakovnik,central Bohemia
1271,1058,47,351129,m,Pardubice,east Bohemia
1272,1059,8,440415,m,Mlada Boleslav,central Bohemia
1273,1060,6,780615,m,Kutna Hora,central Bohemia
1274,1061,44,760125,m,Chrudim,east Bohemia
1275,1062,6,511010,f,Kutna Hora,central Bohemia
1276,1063,68,420426,f,Frydek - Mistek,north Moravia
1277,1064,70,310407,m,Karvina,north Moravia
1278,1065,72,780912,m,Olomouc,north Moravia
1279,1066,16,560711,m,Jindrichuv Hradec,south Bohemia
1280,1067,34,520508,m,Chomutov,north Bohemia
1282,1068,52,361127,m,Usti nad Orlici,east Bohemia
1283,1069,70,390209,f,Karvina,north Moravia
1285,1070,62,391126,m,Uherske Hradiste,south Moravia
1286,1071,68,500313,f,Frydek - Mistek,north Moravia
1287,1072,65,440809,f,Znojmo,south Moravia
1288,1073,73,720520,m,Opava,north Moravia
1289,1074,59,460918,m,Kromeriz,south Moravia
1290,1075,35,760129,m,Jablonec n. Nisou,north Bohemia
1291,1076,1,640418,f,Hl.m. Praha,Prague
1292,1077,14,770428,m,Ceske Budejovice,south Bohemia
1293,1078,1,270129,m,Hl.m. Praha,Prague
1295,1079,74,440209,f,Ostrava - mesto,north Moravia
1296,1080,55,590801,f,Brno - venkov,south Moravia
