account_id,avg_balance,max_balance,min_balance,avg_amount,max_amount,min_amout
597,38390.33571428572,69223.1,300,7383.631428571433,29710,14.6
599,12455.533333333333,18416.6,600,6138.866666666666,17750,66.6
601,17999.500497512447,27251,300,1308.8263681592045,5790,11.3
602,18190.3640625,28913,700,2486.228125000001,9300,10.3
603,40570.73703703703,55243.1,500,5807.881481481483,18423,14.6
604,33481.439766081894,52004,800,3897.788304093564,15300,14.6
607,17995.303296703296,23403.5,600,1329.5087912087918,3600,2.2
608,19842.729473684212,26732.7,600,1901.2126315789478,4635,3.2
609,17589.11947368423,24564.2,700,866.8621052631581,2956,2.1
610,62666.11755725192,100085.5,800,11803.057251908402,39326,14.6
612,11494.759999999998,16222,300,1472.5449999999998,2904,14.6
613,32960.13846153846,58783.6,600,6620.400000000001,18879,63.8
615,14333.636111111105,19751.3,800,1167.4305555555554,3144,10.4
616,26167.490099009883,37880.6,1100,2536.7257425742564,9500,14.6
617,41209.899999999994,84236.5,200,14317.761538461538,39108,28.3
618,41969.15,76624.4,700,12662.439999999999,37344,92.9
619,51583.07807017537,128832.8,1100,11330.929824561403,63700,30
620,17472.727272727272,22400,1000,3000.0,10900,100
621,51381.75625000003,80504.6,400,10852.284375,36849,14.6
623,21183.71338582677,28797.4,200,1057.3602362204726,3400,14.6
624,59680.02653061229,146488.2,900,14321.634285714295,60900,14.6
625,27511.845999999972,117061.9,1000,8134.147999999994,48253,14.6
626,32001.51023255816,47746.3,200,2628.2730232558115,16160,14.6
627,47627.508960573454,83752,600,8009.379928315418,33524,14.6
628,30379.964397905766,40878.6,700,2089.7617801047118,7400,14.6
629,14356.506918238989,24105,500,1672.740880503145,9800,9.6
630,18250.22824074075,29485.4,400,1506.0263888888885,12600,6.7
631,18530.94,28311.5,500,1841.9300000000003,9700,13.4
632,13750.945833333333,17819.6,400,1291.3624999999997,3200,14.6
633,17947.306250000005,29794.8,700,2319.372916666667,11950,14.6
635,34810.37000000002,126062.4,-1625.6,6092.258500000002,52500,0.2
637,17811.746153846154,26872.1,800,2736.0384615384614,9400,9.1
638,36968.374789915986,59771.3,1000,5489.8882352941155,25971,11.1
640,24211.37076923077,33909.8,1100,1820.8430769230758,4337,14.6
646,31230.546428571437,45058,400,4241.341071428572,13954,14.6
648,50054.821951219514,86113.4,1100,6777.794634146343,29800,14.6
649,49868.67942857142,141725.6,-1594.8,12506.944000000003,62400,0.6
650,24732.861864406765,34104.5,1100,2565.7177966101685,9300,13.6
651,48918.11491228067,74566.5,1100,6914.568421052634,30181.5,14
652,42671.14264150945,74038,700,5433.613584905663,23040,14.6
654,25954.877966101685,33852.2,200,2462.3050847457625,11500,14.6
655,52973.40259740261,90460.7,1000,5862.025974025978,35438,14.6
656,27833.98461538462,51263.5,500,6678.0,20076,32.4
657,28161.965567765554,44955.4,500,1921.5040293040274,11200,13.8
658,18764.810638297877,25916.6,600,1888.2340425531918,4655,14.1
659,900.0,900,900,900.0,900,900
660,35578.653448275865,65554.5,1100,6504.343103448275,24439.5,14.6
662,26221.131081081072,37699.5,200,2356.4979729729725,9200,14.6
664,200.0,200,200,200.0,200,200
665,38589.51529411767,60581.2,1100,3519.5023529411765,16100,14.6
669,11727.40909090909,17381.3,700,1261.8772727272726,2921,9.1
674,22976.137878787886,30901.4,300,1884.2606060606067,6950,12.4
676,26148.01621621621,37547.6,500,2450.862162162163,9700,14.6
678,22656.769741697386,43761.9,700,2384.0819188191867,11800,14.6
683,45585.80526315791,83248.8,700,11250.526315789475,34894.5,14.6
684,10930.209090909093,15063.7,200,1300.0136363636361,2904,14.6
685,41438.22388059699,92215.3,200,8223.759701492538,48056,30
686,26709.43353115727,46100.5,1100,3144.2412462907987,15799.5,14.6
687,31775.153124999997,45511.9,1100,5874.406250000001,18946.5,14.6
688,26907.741232227487,37504.3,400,1545.1635071090043,11900,14.6
689,54884.944262295074,114934,400,8617.588524590163,45900,14.6
690,34846.54210526316,66508.6,500,9679.247368421053,28288,14.6
691,17634.24761904761,31228.4,1100,2925.1357142857146,9100,14.6
692,34562.53999999999,61721.6,800,9882.17,26656,52.4
693,42959.78265895955,67730.6,200,6614.6884393063565,38240,14.6
694,14581.622222222222,25874.2,500,2874.9111111111115,6318,17
695,47823.83333333334,73893,900,10641.036111111109,34683,14.6
697,48518.22635658911,88367.4,200,8306.926356589156,33100.5,14.6
698,27771.0,52915.1,800,7474.460000000001,22854,7.4
699,69669.94196428571,168651.4,1000,15377.838392857155,73800,14.6
700,19617.418134714997,32079.4,300,1682.6611398963726,9100,14.6
701,28724.8851162791,92897.4,1100,2099.1972093023246,46345,6.5
702,15104.873655913998,23337.5,800,1859.2483870967733,4220,14.6
704,34748.25593749996,62186.2,1000,5622.881250000005,26216,14.6
706,44923.85333333334,62899,1000,9003.026666666665,27273,14.6
708,21250.0,28800,800,3350.0,10300,100
709,37122.70733333335,135379.7,900,9119.492000000004,54200,14.6
710,19222.231060606053,25778.8,200,1936.7757575757582,4800,14.6
711,29748.59345238096,47868.3,300,4023.4434523809496,18720,14.6
712,56196.04,89452.6,1100,24690.52,44594,171.6
713,6170.0,11840,500,3946.6666666666665,5670,500
714,7427.6,11996.8,600,2399.36,5674,22.7
715,30883.307692307695,56591.2,500,7230.1,24172,55.4
716,40492.02741935483,71657.7,1000,8959.229838709678,29478,14.6
717,41341.857258064476,66147.7,400,7744.085483870975,30561,14.6
719,24218.70339805826,32455.5,1100,1340.6577669902917,11400,14.6
720,24418.41034482758,39328.7,500,2725.9643678160924,10300,14.6
721,21554.330270270264,27742.6,500,1321.9059459459465,6750,14.6
725,20506.773913043475,28128.1,200,1901.4434782608694,10500,10.5
726,24343.89447513814,37237.3,300,2454.3558011049704,8319,14.6
728,25083.55217391303,36889.6,500,3149.2956521739143,12110,8.9
730,56795.08656126474,144653.2,800,14327.954545454559,61300,14.6
731,14567.14605263159,20965.1,600,1740.4592105263168,4059,11.9
732,41911.065517241375,55984.9,600,7787.206896551724,25399.5,14.6
733,55499.905882352934,132779.9,700,13643.608403361342,60700,22.1
734,15751.206451612898,21344.6,300,1395.322580645161,3410,9.3
737,21952.498795180712,30734.6,700,1890.7837349397585,7350,14
738,60300.34468749992,100585.7,300,6439.632187500005,35020,14.6
739,50994.52432432432,82020.2,1100,11437.118918918917,35418,14.6
740,20616.572881355933,24699,400,1075.3186440677975,13800,2.6
741,39190.42163742688,81908.9,800,3180.3198830409333,44868,4.7
742,20484.392215568885,28654.1,400,1706.6694610778445,4900,14.6
743,22866.937499999996,35695.1,500,1786.5704545454544,4440,14.6
744,21946.407531380733,32938.4,400,2172.6171548117136,11350,14.6
746,24244.839759036142,31748.4,500,2161.645783132531,5178,14.6
747,20295.16130434783,35545.6,1100,2028.765652173912,10400,14.4
748,31873.693359374967,59865.1,700,3966.120703124997,14607,14.6
750,43724.98584070794,69694.2,1000,6254.474778761062,28960,14.6
751,22045.367452830196,31438,900,1709.5014150943396,4350,14.6
753,17184.48888888889,26395.9,1100,3720.522222222223,6661,51.9
754,28740.270526315795,36688.8,800,2129.202105263158,7100,14.6
756,31091.666666666668,46400,300,2100.0,9800,100
757,38279.40674603171,55305.4,900,2694.5448412698383,11622,14.6
759,31982.986776859525,51584.8,300,1330.8297520661156,10700,9.7
761,26879.781250000004,37291.1,300,1439.4083333333344,12800,3.4
762,19410.27192982456,27165.5,900,2605.9157894736845,5984,14.6
763,26401.390756302535,47665.5,600,4493.891596638653,16689,14.6
764,25916.31428571426,37751.2,1100,2499.484415584413,14200,14.6
765,400.0,400,400,400.0,400,400
766,44916.38285714286,68678.8,500,9285.857142857143,30092,14.6
767,37312.84702380953,60564.3,600,5016.506547619046,28182,14.6
770,23568.8,41265.4,800,4728.83,14086,17.5
771,41937.00163934423,71432.7,1100,7429.775409836064,30024,14.6
772,54944.43333333336,96066.3,500,6616.309090909095,36014,14.6
773,33063.789122806964,53523.7,-2870.7,4249.916140350879,29000,0.6
774,35838.18671586719,80747.7,500,2640.627675276751,49556,5.9
775,49973.45779220779,77629.3,300,6501.3110389610365,30429,14.6
776,51900.21428571429,74666.8,700,7644.325714285715,29184,14.6
778,12566.666666666666,22400,600,7466.666666666667,14100,600
779,31521.946153846155,58981.2,300,8641.838461538462,23526,56.2
780,41038.64864864866,65160.1,600,9114.227027027027,30328,14.6
781,15913.045000000002,22326.5,700,1248.4390000000008,3081,14.6
784,40112.106463878314,73101.7,1000,6010.744486692018,34596,14.6
786,49282.43069306933,69503.2,900,5601.952475247524,28000,14.6
787,20397.089912280695,39664.9,800,2551.0087719298226,10164,14.6
788,20593.988235294117,29783,900,2519.5588235294113,5473,14.6
789,23255.149019607838,33555.4,500,2445.3274509803928,8538,14.6
790,36369.97499999999,96064,-1069.7,9442.159375,47493,14.6
791,20255.875555555554,26140,700,2182.9400000000005,4900,14.6
793,23876.185626911316,32246.8,800,944.5727828746174,3500,14.6
795,29626.14344262293,51940.5,900,2622.318852459016,21800,7.2
797,31059.8,52294,900,17287.8,51394,57.2
798,25009.565714285705,31054.2,600,1703.142857142857,10800,14.6
799,16012.005128205134,23400,200,1834.5820512820517,11400,2.1
802,27704.160550458706,42637.8,300,2034.8743119266062,8950,14.6
803,24421.475471698122,77552.3,500,5137.966037735848,43981,12.1
804,38076.015384615384,49548.2,500,2866.969230769231,12007.5,14.6
805,15061.866666666667,22219.6,800,7406.533333333333,21366,53.6
806,3747.0,7194,300,2398.0,3447,300
807,35906.78673469383,69304.4,800,8010.704081632654,30344,30
808,21447.624590163923,50124.8,-3424.6,5273.670491803279,23130,6.8
809,29734.624074074083,58299.9,900,9008.962962962962,29427,14.6
810,22222.359999999986,31080.8,200,1897.873333333334,4798,11.8
812,37557.83076923077,70928.7,1000,10477.33076923077,29323.5,6.6
813,29380.83974358974,48277.9,1100,4949.474358974358,24322,14.6
814,11918.228571428572,20656.8,300,2950.971428571429,6760,18
815,15585.90106951871,20723,300,1178.239572192514,4560,14.6
816,63857.2367521368,134187.4,200,12180.788034188035,52900,14.6
817,33687.85862068966,69775.9,200,8499.93448275862,32082,14.6
819,42156.79555555558,68643.8,600,9082.16222222222,28862,14.6
820,38374.8808219178,54230.7,200,4400.276712328767,17059.5,14.6
821,26417.665217391306,34555.9,300,1806.0043478260873,10400,14.6
822,12380.714285714286,21316.6,500,3045.2428571428572,6911,21.9
824,28342.347368421044,38595.3,700,4051.315789473685,12165,14.6
826,19336.677777777775,36375.5,700,4041.722222222222,12567,30.5
827,15221.459374999999,19881.5,1000,1652.9343749999998,3391,14.6
829,4627.160000000001,7189.6,800,1437.94,3181,11.1
830,52232.83413461541,83639.4,200,7789.966346153849,24934.5,14.6
831,6155.5,11311,1000,2827.75,3437,1000
832,13364.416666666664,18333.3,500,1662.6777777777777,3203,14.6
833,13651.957142857142,23356,900,4181.1,5900,11.7
836,27448.78947368421,39469.5,1100,3946.3263157894744,10782,12
837,43747.94549549552,81694.4,400,8099.315315315322,32010,14.6
838,26618.42105263158,36400,1100,2242.1052631578946,10400,100
839,56226.57310924373,92817.5,500,9714.342857142856,36828,14.6
840,55019.84444444443,79941,500,10462.448888888886,36630,14.6
841,25972.31758793969,43681.6,800,2053.751256281406,5772,14.6
842,16870.71666666667,25375.8,700,2077.655208333334,6200,14.6
844,59932.436966824585,126301.6,700,15337.617535545034,70160,14.6
846,66292.37199999999,137193.5,300,19621.447999999997,49500,2.5
847,17569.411111111112,26254.6,900,1842.4444444444441,8300,14.6
848,25296.488461538454,39525.1,800,4031.8000000000006,13710,14.6
849,27907.600000000006,73840.8,600,7919.767647058823,38593,1.3
851,56102.76119403,153741.9,200,11064.564676616923,57300,11.2
853,45433.47999999998,66565,500,6377.54888888889,24686,14.6
854,30847.149324324353,43787.3,700,2960.6979729729724,15608,14.6
855,32450.340217391276,55012.3,800,5457.539130434779,28640,10.3
856,34122.609836065574,52354.2,900,4366.608196721312,19210,14.6
857,17670.320348837202,26413.9,1100,2008.3523255813948,6100,14.6
858,45841.71666666666,81162.7,900,11547.094444444445,34850,14.6
860,30010.10270270271,47987.6,600,5032.689961389962,19777.5,14.6
861,31890.303745318317,63138.8,1000,5869.025093632964,27040,14.6
862,66572.29793814442,132925.6,200,15463.519587628867,66500,30
863,64070.90124610581,188348.2,300,13461.270093457948,56500,14.6
865,16757.37419354839,22923.3,900,1563.7387096774187,4700,14.6
866,35447.25693430657,56927.8,500,3229.243309002434,28100,14.6
869,14216.666666666666,21700,1100,3616.6666666666665,10900,500
870,25126.259090909087,36131.8,300,2991.6854545454544,10266,10.3
871,43072.5,75354.9,300,13665.761538461538,37465.5,70.2
874,26962.129545454554,51684.3,200,7001.529545454544,24634,20.9
875,26813.00000000001,38500.3,300,2686.3964285714287,6607,14.6
877,27995.70303030302,39805.1,700,2602.2030303030306,9800,7.8
878,43566.13043478262,74870.8,600,11467.57391304348,35124,9.8
880,700.0,700,700,700.0,700,700
882,28744.62943396225,49406.6,300,4416.217735849056,26880,14.6
883,33979.96666666669,59675.7,800,5024.183921568629,24633,14.6
884,17827.749418604646,24712.6,3389,1351.3866279069773,4170,11.4
885,53171.06064981951,82961.7,300,6713.603971119139,31557,14.6
886,48119.67107438015,85650.9,900,6752.889256198353,27900,14.6
887,17760.150510204097,28161.5,4514,1983.4086734693874,10550,14.6
888,6907.0,13014,800,4338.0,6107,800
890,27033.5732824427,41861.9,700,2935.066793893126,12320,14.6
891,26284.978947368425,35443,1000,2692.2105263157896,5997,14.6
892,23085.747777777753,34716.8,900,2014.4944444444432,11050,14.6
893,64219.28494623655,96126.3,900,9652.956989247306,37600,14.6
894,20271.98815789474,33689.1,800,2707.827631578948,14400,14.6
895,13181.949999999995,17195.3,600,1062.3285714285712,2966,9.1
896,23454.32020202022,41375.8,600,3841.430303030302,14703,14.6
897,49816.580906148854,129245.8,600,9869.492556634312,64500,14.6
898,43621.63333333333,64151.1,200,7259.5888888888885,26890.5,14.5
899,34201.13737373739,60508.8,900,7463.46363636364,24399,14.6
900,22370.92372881355,41768.8,1100,3662.1858757062128,13387.5,12
901,25460.027210884324,32797.4,900,1739.374829931974,4618,14.6
902,27756.01878980893,43025,800,2404.1796178343934,12320,5.9
903,20369.828780487795,33437.3,1100,1610.8673170731704,8790,14.6
904,51979.13225806449,79387.9,300,8239.614193548388,27937.5,14.6
905,1000.0,1000,1000,1000.0,1000,1000
907,24414.130701754406,33195.5,300,1474.966666666666,11700,9.8
908,28760.9925,85090.3,900,2438.138125,49016,5.4
911,34926.57692307693,75168.7,600,9975.453846153845,39150,9.8
913,26313.57142857144,43532.8,300,5669.128571428572,20214,14.6
914,15487.89883040935,20035.4,800,1413.130409356726,5910,2.5
915,56105.49999999996,121713.2,700,17429.002857142856,58041,14.6
916,30693.407692307697,56055.9,600,8823.576923076924,23485.5,55.8
917,31778.23108108108,44834.4,300,3261.8716216216226,10639.5,0.8
918,14480.0,21800,400,4360.0,11500,400
920,12657.122222222222,22166.3,800,2462.922222222222,5318,17.8
921,11881.942857142858,20443.5,500,2920.514285714286,6622,18.2
922,25668.884397163136,34446.1,400,1760.2156028368797,12100,11.2
923,20928.05777777778,27888.3,5678,2302.444444444445,10050,14.6
924,17265.721739130415,26057.3,400,1597.0913043478265,10100,11
925,40055.16970954355,66128.5,500,7547.557261410796,27750,14.6
926,6771.8200000000015,10569.2,1100,2113.84,4714,17
928,29716.550980392163,55664.4,1100,2961.042352941174,10263,14.6
929,32922.37603305783,51788.4,200,3498.620661157022,13240,14.6
930,35384.18291666666,62591.8,300,5251.587083333333,21052,14.6
931,27674.634563758336,40922.8,700,1593.6281879194617,9440,14.6
932,17724.46470588235,26097,900,1954.5235294117645,4756,14.6
933,29948.858181818177,37258.3,800,2625.349090909092,6583,14.6
935,500.0,500,500,500.0,500,500
936,19307.54761904761,24285.7,700,1651.3904761904764,4507,14.6
937,21300.225000000017,31641.6,900,1823.093750000001,5500,14.6
939,18698.048780487796,24179.4,1100,1260.6934959349596,3163,14.6
940,64182.6414893617,109361.9,300,14790.5,56800,14.6
941,20177.22634730538,37056.3,200,2657.7730538922146,9800,14.6
942,25173.244897959157,74674.5,800,1995.2591836734687,45515,2.6
943,18833.988157894742,25830.8,800,1270.9276315789475,8670,13.7
944,44713.855805243446,69716.5,16927,6266.60187265918,25390,14.6
945,37522.666666666664,67575.9,600,10493.933333333332,36616,40.4
946,46610.33399999999,67965,1100,8347.663999999997,26212,14.6
947,20573.70594795536,32504.4,1100,1689.2029739776942,8200,14.6
949,23062.76279069766,50473.1,700,6920.013953488373,24812,14.6
950,50895.92293577985,97136.8,200,7585.9004587156005,33120,14.6
951,19095.462499999998,25368.1,1100,2197.4791666666665,4479,14.6
953,25999.41176470591,36438.3,400,1252.0852941176474,8300,14.6
954,29154.073529411766,36736.7,1000,1981.8705882352942,9500,14.6
955,39119.899999999994,58274.6,400,7122.2444444444445,20791.5,14.6
956,36855.61666666665,75877.6,400,2565.3083333333316,39049,3.6
957,18459.173770491805,26701.4,500,1509.911475409836,10400,14.6
958,24891.74090909091,36995.9,200,2684.3818181818183,6491,14.6
959,19944.37380952381,25774.8,1000,1901.6642857142856,4900,14.6
960,72242.8966666667,101793.6,200,17833.45,60016,100
962,28102.416666666668,47148.1,200,5712.858333333334,16311,14.6
963,37458.90000000001,68559.9,500,10150.615384615387,27759,80.8
964,34491.93956834533,90662.2,400,2812.5705035971228,39873,2.2
965,21176.95955555556,34370.2,700,2011.6422222222213,10600,14.6
967,43806.57692307692,89601,900,14286.369230769229,48666,69.4
968,26562.99104477612,45221.9,200,4641.225373134328,16341,14.6
969,38311.45970873783,101748.6,200,2775.0834951456295,34633,4.7
971,29495.350000000002,46334.8,500,4786.444444444445,13948.5,14.6
972,5187.0,9774,600,2443.5,3058,600
973,31893.5781512605,45664.8,600,2312.2235294117654,10100,14.6
974,49765.46855345908,86825.9,500,11144.223899371073,37137,14.6
975,6125.0,11450,800,3816.6666666666665,5325,800
976,42051.93846153847,69607.3,900,8934.698076923076,31423.5,12.7
977,36022.519123505976,76971.6,800,5316.376892430281,21062,14.5
978,35438.441,51001.6,1100,2467.708999999999,11900,14.6
979,36708.78113207545,63105.3,1000,6690.611698113213,26871,14.6
980,300.0,300,300,300.0,300,300
981,49534.773484848476,82193.6,600,7720.09924242424,34638,14.6
982,23358.002072538846,33568.1,900,1475.3712435233144,16800,14.6
984,30840.947619047627,46759.9,200,5410.752380952381,16692,14.6
985,16670.657553956822,22673,900,1394.176978417267,6210,14.6
