"","account_id","max_credit","avg_credit","min_credit","max_withdrawal","avg_withdrawal","min_withdrawal","avg_amount","avg_balance","max_balance","min_balance","disp_id","client_id","type","birthday","gender","age_range","district_id","name","region"
"154",213,36408,12991.7303030303,10.4,26400,6999.54074074074,14.6,583.355172413793,51945.3793103448,85656,1000,256,256,"OWNER",630227,"f","60_70",73,"Opava","north Moravia"
"155",216,6460,3400.41833333333,65.1,6300,1388.18412698413,14.6,156.526344086022,27568.7860215054,36350.6,500,261,261,"OWNER",371207,"f","30_40",38,"Louny","north Bohemia"
"156",217,16614,5820.54285714286,23.3,13900,3635.87352941176,14.6,324.505982905983,27629.5111111111,48580.7,800,262,262,"OWNER",451125,"m","40_50",77,"Vsetin","north Moravia"
"157",218,47030,12735.3,66.1,28300,10359.9703703704,14.6,9.33469387755102,38490.0591836735,120827,405.8,263,263,"OWNER",620520,"m","60_70",68,"Frydek - Mistek","north Moravia"
"158",219,26649,9384.13125,76.4,18700,4718.97407407407,14.6,528.693023255814,47819.0604651163,68925.1,500,264,264,"OWNER",780822,"m","70_80",28,"Plzen - sever","west Bohemia"
"159",220,5271,2767.46117647059,53.5,4900,1670.80620155039,14.6,92.0570093457944,18341.4925233645,31241.3,400,265,265,"OWNER",330107,"f","30_40",72,"Olomouc","north Moravia"
"160",221,32151,9366.23333333333,6.6,17200,17200,17200,5571.05714285714,29127.0285714286,56091.6,300,266,266,"OWNER",670828,"f","60_70",19,"Prachatice","south Bohemia"
"161",222,51614,18471.4663043478,71.8,40500,11461.1361111111,14.6,207.505508474576,58906.8775423729,106491.7,500,267,267,"OWNER",670612,"m","60_70",37,"Litomerice","north Bohemia"
"162",223,46867,7800.288,114.8,25800,11206.6666666667,300,672.68,38185.7025,76631.1,800,268,268,"OWNER",820502,"f","80_90",39,"Most","north Bohemia"
"163",224,5776,4217.33333333333,1100,0,0,0,4217.33333333333,6876,12652,1100,269,269,"OWNER",231203,"f","20_30",15,"Cesky Krumlov","south Bohemia"
"164",225,10300,2839.22090909091,11,9600,1637.54444444444,2,172.912132352941,26306.30625,47046.4,1000,270,270,"OWNER",470308,"m","40_50",1,"Hl.m. Praha","Prague"
"165",227,67038,24026.4837209302,19.6,52000,13204.2,14.6,248.904201680672,52453.6033613445,119199.9,700,273,273,"OWNER",720515,"f","70_80",27,"Plzen - jih","west Bohemia"
"166",228,32403,11427.1790123457,12.2,44960,5195.8630952381,14.6,211.632530120482,39441.9361445783,71047.9,800,274,274,"OWNER",701125,"f","70_80",5,"Kolin","central Bohemia"
"167",230,26239.5,8975.55,14.2,20300,4706.32222222222,14.6,483.353448275862,38719.2637931034,66172.2,600,276,276,"OWNER",570611,"m","50_60",1,"Hl.m. Praha","Prague"
"168",231,3110,1567.7488372093,11.1,2700,942.948148148148,14.6,170.041237113402,16068.3845360825,21135.4,900,278,278,"OWNER",721227,"f","70_80",22,"Domazlice","west Bohemia"
"169",234,5810,3057.71772151899,55.1,6950,1785.3453125,14.6,62.9734299516908,17743.1608695652,29550,500,282,282,"OWNER",380224,"f","30_40",73,"Opava","north Moravia"
"170",235,3324,1694.32405063291,13.4,5070,793.127659574468,14.6,100.093636363636,21841.86,30632.8,1000,284,284,"OWNER",740806,"m","70_80",41,"Usti nad Labem","north Bohemia"
"171",236,12800,3816.66666666667,800,3600,1875,900,1540,16540,21600,900,285,285,"OWNER",540603,"m","50_60",72,"Olomouc","north Moravia"
"172",237,2910,1565.66031746032,2.1,3100,735.074336283186,14.6,88.4840909090909,13858.0363636364,19487.2,900,287,287,"OWNER",800909,"m","80_90",50,"Svitavy","east Bohemia"
"173",238,3351,1780.61818181818,38.8,2850,1057.72068965517,14.6,74.6735751295337,16516.8652849741,21971.7,500,288,288,"OWNER",620421,"m","60_70",6,"Kutna Hora","central Bohemia"
"174",239,49429,15456.0566929134,2,63200,7510.11904761905,30,185.670712401055,58808.662005277,178670.2,300,289,289,"OWNER",580327,"m","50_60",69,"Jesenik","north Moravia"
"175",241,10300,2559.26,5.9,0,0,0,2559.26,16571.73,25592.6,500,292,292,"OWNER",580906,"f","50_60",15,"Cesky Krumlov","south Bohemia"
"176",242,34989,10759.34,10.6,26500,20533.3333333333,14700,3537.95384615385,37614.5538461538,72332.7,500,293,293,"OWNER",430927,"m","40_50",69,"Jesenik","north Moravia"
"177",243,49503,16036.003960396,83.7,63300,11793.4552238806,30,167.291063829787,56138.3582978723,144811.1,900,294,294,"OWNER",680321,"m","60_70",55,"Brno - venkov","south Moravia"
"178",244,10100,2085.18205128205,44,7830,815.505084745763,14.6,145.912464589235,33464.2186968839,57748,800,295,295,"OWNER",390327,"m","30_40",24,"Karlovy Vary","west Bohemia"
"179",245,46772,8958.09390243902,14.7,56400,7587.57263157895,0.1,77.6514124293785,33763.8943502825,121353.5,-890,296,296,"OWNER",740301,"m","70_80",65,"Znojmo","south Moravia"
"180",248,37274,13391.2023255814,74.5,29700,10569.8470588235,14.6,391.058510638298,42679.5010638298,74702.6,700,300,300,"OWNER",570730,"f","50_60",1,"Hl.m. Praha","Prague"
"181",249,26390,9025.7,87.1,0,0,0,9025.7,18222.3666666667,27077.1,600,301,301,"OWNER",420110,"m","40_50",28,"Plzen - sever","west Bohemia"
"182",251,13436,4761.85238095238,28.7,8400,2609.4,14.6,1166.11951219512,37467.9487804878,50696,900,303,303,"OWNER",460506,"m","40_50",74,"Ostrava - mesto","north Moravia"
"183",252,1000,1000,1000,0,0,0,1000,1000,1000,1000,304,304,"OWNER",340311,"f","30_40",19,"Prachatice","south Bohemia"
"184",253,33464,12128.0222222222,116.1,47680,9836.17857142857,1.6,946.247272727273,49458.5618181818,81559.8,-1212.9,305,305,"OWNER",380608,"m","30_40",46,"Nachod","east Bohemia"
"185",255,57250,19353.74,124.8,6500,6500,6500,15044.7833333333,48676.85,90268.7,900,308,308,"OWNER",760612,"f","70_80",68,"Frydek - Mistek","north Moravia"
"186",256,28440,10359.0307692308,73.9,24900,7117.42553191489,14.6,807.944186046512,57390.2151162791,76527.2,1100,309,309,"OWNER",691214,"f","60_70",37,"Litomerice","north Bohemia"
"187",257,48963,7814.79565217391,95.4,38100,10673.0133333333,14.6,516.976315789474,37715.1763157895,98638,900,310,310,"OWNER",500416,"m","50_60",11,"Praha - zapad","central Bohemia"
"188",259,6523,3404.75540540541,14.7,14650,1507.51578947368,14.6,100.926991150442,24529.2920353982,37227.9,600,312,312,"OWNER",240703,"m","20_30",2,"Benesov","central Bohemia"
"189",260,11806.5,4089.3,34.9,14880,3159.33333333333,14.6,361.431428571429,30355.3685714286,43691.1,600,313,313,"OWNER",420511,"f","40_50",24,"Karlovy Vary","west Bohemia"
"190",261,9800,2712.3625,10.9,800,800,800,2322.1,12926.1222222222,20899,200,315,315,"OWNER",670501,"m","60_70",54,"Brno - mesto","south Moravia"
"191",262,9800,4680,200,3300,2100,1200,981.818181818182,15081.8181818182,23400,200,316,316,"OWNER",550428,"m","50_60",75,"Prerov","north Moravia"
"192",264,9100,2788.13928571429,13.5,5640,1858.29523809524,14.6,796.810204081633,31117.0897959184,41455.1,900,318,318,"OWNER",430402,"f","40_50",15,"Cesky Krumlov","south Bohemia"
"193",265,6135,2901.3,19.9,4100,1871.53333333333,14.6,1394.08947368421,20501.3315789474,28570.6,600,319,319,"OWNER",290404,"f","20_30",19,"Prachatice","south Bohemia"
"194",266,74628,26566.8333333333,134.8,55800,13840.2016260163,14.6,270.191534391534,72188.1978835979,137653.3,400,321,321,"OWNER",431024,"f","40_50",47,"Pardubice","east Bohemia"
"195",267,4847,2666.22432432432,59.2,3840,1522.952,14.6,258.651724137931,18686.5942528736,26556.6,500,322,322,"OWNER",330201,"m","30_40",38,"Louny","north Bohemia"
"196",268,39720,12268.6538461538,24.5,42200,16240.45,14.6,1408.04285714286,43320.0238095238,105278.6,500,324,324,"OWNER",601203,"m","60_70",3,"Beroun","central Bohemia"
"197",269,12000,2546.39166666667,4.4,3100,3100,3100,2112.05384615385,20383.5846153846,30443.6,700,325,325,"OWNER",600221,"m","60_70",3,"Beroun","central Bohemia"
"198",270,35636,12760.0808510638,25.8,35040,7116.34794520548,14.6,668.586666666667,51973.6541666667,83134.5,1100,326,326,"OWNER",670918,"f","60_70",27,"Plzen - jih","west Bohemia"
"199",271,6906,3193.24545454545,17.7,3900,1521.53333333333,14.6,2182.93571428571,20651.1142857143,31139,400,328,328,"OWNER",180124,"f","10_20",1,"Hl.m. Praha","Prague"
"200",272,29762,10166.3,25.6,16600,8550,500,4818.78571428571,25791.0142857143,50228.6,1100,329,329,"OWNER",641203,"m","60_70",11,"Praha - zapad","central Bohemia"
"201",273,19802,6335.17474747475,50,14400,2990.98492462312,100,107.303020134228,30852.8244966443,58036.8,700,330,330,"OWNER",440805,"f","40_50",24,"Karlovy Vary","west Bohemia"
"202",274,30597,10821.3698795181,40.7,26240,5880.10833333333,14.6,226.599559471366,37503.2052863436,68093.9,300,331,331,"OWNER",420302,"m","40_50",76,"Sumperk","north Moravia"
"203",275,3390,1685.324,11.8,2062,708.457142857143,14.6,420.684905660377,17094.5754716981,22668.4,800,332,332,"OWNER",780725,"m","70_80",29,"Rokycany","west Bohemia"
"204",277,49441,8568.88253968254,61.5,50100,7023.97260273973,100,199.188235294118,41276.9433823529,126135,500,334,334,"OWNER",691031,"m","60_70",32,"Ceska Lipa","north Bohemia"
"205",278,31124,11062.8,59.6,21800,7474.78947368421,14.6,1794.00526315789,51307.3868421053,69818.3,700,335,335,"OWNER",670722,"f","60_70",73,"Opava","north Moravia"
"206",279,3007,1595.38941176471,35.6,3300,703.296296296296,14.6,87.7493927125506,17819.2975708502,24800.6,400,336,336,"OWNER",640211,"f","60_70",39,"Most","north Bohemia"
"207",280,18064.5,6176.19142857143,19.3,17440,2909.61226415094,14.6,99.8810725552051,29698.1141955836,50891.6,300,338,338,"OWNER",510619,"f","50_60",25,"Klatovy","west Bohemia"
"208",281,12550,5336.46666666667,13.4,3000,3000,3000,4145.54285714286,19827.7142857143,31930.4,900,339,339,"OWNER",660730,"m","60_70",1,"Hl.m. Praha","Prague"
"209",283,4839,3064.67692307692,3.5,2880,1396.76363636364,14.6,1019.85,22291.5375,28304.4,800,343,343,"OWNER",191119,"m","10_20",44,"Chrudim","east Bohemia"
"210",285,29620.5,10495.5095238095,60.2,28160,7644.35918367347,14.6,727.887912087912,58677.7076923077,86905.8,600,345,345,"OWNER",531207,"m","50_60",17,"Pelhrimov","south Bohemia"
"211",286,35096,11857.25,17.4,25900,9155.85714285714,14.6,1094.43902439024,45679.7243902439,74623.2,300,347,347,"OWNER",591213,"m","50_60",71,"Novy Jicin","north Moravia"
"212",287,4562,2419.7301369863,56.8,6300,1148.1986013986,14.6,57.6291666666667,19607.4712962963,27025,600,349,349,"OWNER",270527,"f","20_30",16,"Jindrichuv Hradec","south Bohemia"
"213",288,5315,2923.37948717949,68.2,3840,1249.66478873239,14.6,229.869090909091,21710.9909090909,30269.7,900,350,350,"OWNER",250402,"f","20_30",25,"Klatovy","west Bohemia"
"214",289,26172,9219.5652173913,39.9,17400,4076.1397260274,14.6,190.853953488372,41146.5553488372,62521.1,300,351,351,"OWNER",730501,"m","70_80",1,"Hl.m. Praha","Prague"
"215",290,48476,12984.8545454545,59.5,32100,6678.9641025641,14.6,412.904918032787,49084.3819672131,89822.2,300,352,352,"OWNER",400827,"m","40_50",56,"Breclav","south Moravia"
"216",296,11200,2205.936,35.3,5700,1708.18,14.6,466.328888888889,18903.5311111111,24521.6,300,360,360,"OWNER",430427,"m","40_50",49,"Semily","east Bohemia"
"217",297,10700,1481.675,4.3,1100,376.4,14.6,1188.29473684211,15452.1052631579,22592.2,200,361,361,"OWNER",770525,"f","70_80",74,"Ostrava - mesto","north Moravia"
"218",299,49659,16404.7142857143,43.1,64100,15746.1873015873,14.6,329.263492063492,69824.4523809524,154088.3,600,364,364,"OWNER",421205,"f","40_50",77,"Vsetin","north Moravia"
"219",300,6892,3585.88902439024,39.3,9000,1686.25866666667,14.6,177.172844827586,26424.1465517241,43525.1,400,365,365,"OWNER",300109,"m","30_40",1,"Hl.m. Praha","Prague"
"220",301,2925,1662.78888888889,37.8,1950,976.561538461538,14.6,368.01320754717,15734.5377358491,22147.7,300,367,367,"OWNER",630903,"f","60_70",60,"Prostejov","south Moravia"
"221",302,6438,3131.03529411765,23.3,4700,1721.86666666667,14.6,1122.93793103448,27663.4068965517,37845,6438,369,369,"OWNER",301106,"f","30_40",7,"Melnik","central Bohemia"
"222",305,4430,3020,200,0,0,0,3020,4630,9060,200,372,372,"OWNER",320403,"m","30_40",34,"Chomutov","north Bohemia"
"223",306,8600,2973.80198019802,21.8,7200,2155.07938931298,14.6,77.7525862068966,20299.8849137931,34237,1000,373,373,"OWNER",360228,"m","30_40",16,"Jindrichuv Hradec","south Bohemia"
"224",308,13700,3263.63636363636,400,1700,1375,1100,2026.66666666667,23466.6666666667,31800,400,375,375,"OWNER",690929,"f","60_70",61,"Trebic","south Moravia"
"225",312,17595,6280.47307692308,41.1,14600,4564.29333333333,14.6,470.776785714286,33989.3732142857,55326.1,500,380,380,"OWNER",730119,"m","70_80",41,"Usti nad Labem","north Bohemia"
"226",313,3442,1656.66923076923,13.4,2294,854.533333333333,14.6,863.657894736842,12659.2263157895,18859.4,700,381,381,"OWNER",770126,"f","70_80",73,"Opava","north Moravia"
"227",317,5922,2985.19892473118,2.4,9950,1684.59166666667,14.6,147.857805907173,24452.7535864979,43822.3,800,387,387,"OWNER",270606,"m","20_30",76,"Sumperk","north Moravia"
"228",318,12300,2593.36575342466,34.8,6900,2074.58055555556,14.6,275.488965517241,28234.0055172414,42654.6,200,388,388,"OWNER",501030,"f","50_60",36,"Liberec","north Bohemia"
"229",321,5163,2717,60.3,9200,1543.11962616822,14.6,170.448044692737,23688.3709497207,36467.9,1100,391,391,"OWNER",330522,"f","30_40",47,"Pardubice","east Bohemia"
"230",322,24969,8817.61354166667,28.6,19600,4894.7497005988,14.6,110.523574144487,36575.5091254753,59676.2,1000,392,392,"OWNER",500401,"f","50_60",1,"Hl.m. Praha","Prague"
"231",324,5279,4323.2,500,0,0,0,4323.2,11058,21616,500,396,396,"OWNER",200502,"m","20_30",1,"Hl.m. Praha","Prague"
"232",325,5849,2559.71428571429,19.8,0,0,0,2559.71428571429,10355.6714285714,17918.1,300,397,397,"OWNER",300327,"m","30_40",75,"Prerov","north Moravia"
"233",327,23562,8253.83152173913,70.8,29400,3481.05671641791,14.6,203.618088737201,42485.9863481229,78969.4,700,399,399,"OWNER",520414,"m","50_60",54,"Brno - mesto","south Moravia"
"234",329,35763,12177.28,44,16700,8650,600,6226.62857142857,31707.7285714286,60148.9,1100,402,402,"OWNER",431225,"m","40_50",3,"Beroun","central Bohemia"
"235",331,6682,3314.04838709677,19.9,6100,2264.73888888889,14.6,316.491044776119,25246.0611940299,32991.2,1100,405,405,"OWNER",341019,"f","30_40",65,"Znojmo","south Moravia"
"236",332,12600,2121.88275862069,35.2,3800,1234.00869565217,14.6,637.546153846154,28036.8153846154,37088.6,300,406,406,"OWNER",770515,"m","70_80",36,"Liberec","north Bohemia"
"237",333,700,700,700,0,0,0,700,700,700,700,407,407,"OWNER",750527,"f","70_80",73,"Opava","north Moravia"
"238",334,27558,9999.49886363636,28.3,20900,3955.20301507538,14.6,323.590592334495,48767.3275261324,96670.4,500,408,408,"OWNER",780222,"f","70_80",1,"Hl.m. Praha","Prague"
"239",335,5715,3228.205,37.8,5100,1710.848,14.6,484.286666666667,21676.5244444444,28458.6,1000,409,409,"OWNER",250618,"m","20_30",74,"Ostrava - mesto","north Moravia"
"240",336,27706,9656.49333333333,44.2,18500,6387.9,14.6,488.268571428571,38019.6185714286,66275.2,500,410,410,"OWNER",621220,"m","60_70",62,"Uherske Hradiste","south Moravia"
"241",337,44608,12161.5310344828,89.9,59600,9651.35882352941,14.6,389.495238095238,41055.6079365079,109646.6,200,411,411,"OWNER",410414,"f","40_50",17,"Pelhrimov","south Bohemia"
"242",338,7700,2021.23548387097,22.2,7980,1725.26428571429,14.6,243.235593220339,17391.1237288136,27653.7,700,413,413,"OWNER",721118,"f","70_80",49,"Semily","east Bohemia"
"243",340,5774,2907.19220779221,16,10000,1278.55597484277,14.6,87.1330508474576,23232.8665254237,34811,1000,416,416,"OWNER",321007,"f","30_40",1,"Hl.m. Praha","Prague"
"244",341,22940,6145.725,42.9,0,0,0,6145.725,18315.725,24582.9,600,418,418,"OWNER",661013,"m","60_70",28,"Plzen - sever","west Bohemia"
"245",342,3498,2665.33333333333,1000,0,0,0,2665.33333333333,4498,7996,1000,419,419,"OWNER",701007,"f","70_80",64,"Zlin","south Moravia"
"246",343,12100,1961.61578947368,13.5,4600,1324.49306930693,14.6,86.4915254237288,19661.7333333333,32200.9,900,420,420,"OWNER",780313,"m","70_80",18,"Pisek","south Bohemia"
"247",344,20922,7692.8,75.7,22900,3734.13488372093,14.6,673.397142857143,35614.7442857143,53376.7,600,421,421,"OWNER",650731,"m","60_70",54,"Brno - mesto","south Moravia"
"248",345,24646,8638.83164556962,37.7,23100,4662.88740740741,14.6,247.560280373832,36226.4728971963,57296.7,200,422,422,"OWNER",461207,"m","40_50",5,"Kolin","central Bohemia"
"249",346,29902.5,10542.0285714286,62,40320,5540.41129943503,14.6,190.785454545455,43195.5541818182,79677.1,800,423,423,"OWNER",570623,"m","50_60",37,"Litomerice","north Bohemia"
"250",347,46293,13214.3052631579,16.8,51900,9026.228,0.2,577.638636363636,42084.3113636364,92571.3,-243.3,424,424,"OWNER",471008,"m","40_50",65,"Znojmo","south Moravia"
"251",348,27429,9588.125,65.4,23100,9467.975,14.6,793.001923076923,43454.85,66388,700,425,425,"OWNER",480212,"m","40_50",25,"Klatovy","west Bohemia"
"252",350,6309,4372.66666666667,500,0,0,0,4372.66666666667,6809,13118,500,428,428,"OWNER",191116,"f","10_20",47,"Pardubice","east Bohemia"
"253",352,4351,2182.54590163934,11.6,3900,1280.93647058824,14.6,166.134931506849,20739.9123287671,31553.7,200,430,430,"OWNER",200728,"m","20_30",39,"Most","north Bohemia"
"254",353,6676,3775.74827586207,82.5,7500,1391.12156862745,14.6,481.86875,34164.8325,43656.7,1000,431,431,"OWNER",271001,"f","20_30",24,"Karlovy Vary","west Bohemia"
"255",354,17199,6093.2049382716,11.1,11300,3343.14160583942,14.6,163.023853211009,34595.9229357798,51801.5,700,432,432,"OWNER",520326,"f","50_60",59,"Kromeriz","south Moravia"
"256",355,17864,5480.23103448276,43.1,22200,4219.43333333333,30,548.198305084746,29271.5288135593,53102,600,433,433,"OWNER",550207,"m","50_60",62,"Uherske Hradiste","south Moravia"
"257",356,27624,9467.17,60.9,19500,5755.13636363636,14.6,1493.58095238095,48452.4309523809,68677.9,1000,434,434,"OWNER",430130,"f","40_50",70,"Karvina","north Moravia"
"258",357,3103,1949.38666666667,45.2,1788,653.5,14.6,529.630303030303,15107.2212121212,19727.1,1000,435,435,"OWNER",671023,"m","60_70",20,"Strakonice","south Bohemia"
"259",358,9600,1637.58915662651,10.4,4400,595.390954773869,14.6,61.8336879432624,18004.4287234043,30149.2,600,436,436,"OWNER",550615,"m","50_60",12,"Pribram","central Bohemia"
"260",359,5316,2876.00222222222,52.7,4300,1895.92857142857,14.6,230.179207920792,18168.6851485149,27211.8,400,437,437,"OWNER",200117,"f","20_30",11,"Praha - zapad","central Bohemia"
"261",360,36306,13071.2533333333,78.5,25300,10889.5230769231,14.6,1946.60714285714,51539.625,81925.9,1100,438,438,"OWNER",380928,"m","30_40",32,"Ceska Lipa","north Bohemia"
"262",361,35457,12705.229787234,10.4,26600,5430.47962085308,14.6,158.886557377049,57969.2740983607,84468.8,600,439,439,"OWNER",680912,"f","60_70",51,"Trutnov","east Bohemia"
"263",362,14313,4762.29814814815,24.7,10240,2062.58017241379,14.6,105.322352941176,27957.8252941176,46064.7,900,440,440,"OWNER",700707,"f","70_80",15,"Cesky Krumlov","south Bohemia"
"264",363,49327,15399.8293333333,117.8,54200,11126.924,14.6,241.684571428571,58617.2262857143,125679.8,1000,441,441,"OWNER",590914,"m","50_60",1,"Hl.m. Praha","Prague"
"265",365,26490,9043.36329113924,60.6,18700,3507.42311557789,5,59.1672661870504,24871.773381295,60311.1,200,444,444,"OWNER",600801,"f","60_70",74,"Ostrava - mesto","north Moravia"
"266",366,32542.5,9247.3,28.5,15600,15600,15600,5697.68571428571,28961.3285714286,55366,200,445,445,"OWNER",470427,"f","40_50",1,"Hl.m. Praha","Prague"
"267",368,12621,4144.68969072165,23,11100,1558.18393574297,14.6,40.5985549132948,19773.3797687861,40684.7,1100,448,448,"OWNER",700815,"f","70_80",77,"Vsetin","north Moravia"
"268",370,3113,1678.85230769231,2.2,2940,623.762589928058,14.6,109.913725490196,20723.0946078431,26588.5,700,450,450,"OWNER",531127,"m","50_60",25,"Klatovy","west Bohemia"
"269",371,13500,2215.84666666667,5.4,1800,907.3,14.6,1848.41764705882,20208.2529411765,31437.6,800,451,451,"OWNER",790414,"m","70_80",12,"Pribram","central Bohemia"
"270",372,33594,11475.9828571429,53.8,34720,6169.23157894737,14.6,543.621739130435,38966.9076086957,71875.3,400,452,452,"OWNER",531022,"f","50_60",55,"Brno - venkov","south Moravia"
"271",373,14518.5,5053.85,27.2,8400,3731.78461538462,14.6,823.72962962963,29418.2962962963,47618.7,800,453,453,"OWNER",690716,"m","60_70",67,"Bruntal","north Moravia"
"272",374,34562,12123.8525252525,68.6,63900,8522.2,14.6,250.157081545064,45461.4888412017,85674.4,400,454,454,"OWNER",490615,"f","40_50",38,"Louny","north Bohemia"
