"","loan_id","account_id","date.x","amount","duration","payments","status","n_credit","n_withdrawal","max_credit","avg_credit","min_credit","max_withdrawal","avg_withdrawal","min_withdrawal","avg_amount","avg_balance","max_balance","min_balance","disp_id","client_id","type.x","birthday","gender","age_range","age","district_id","frequency","date.y","name","region","hab","m_hab.499","m_hab500.1999","m_hab2000.9999","m_hab.10000","cities","urban_hab","salary","unemployment95","unemployment96","enterpreneurs_per_hab","crimes95","crimes96","avg_monthly_balance","datediff","credit_per_witdrawal","credit_per_payments","crimes96_per_crime95","loanAmount_per_avgAmount","card_id","type.y","issued","avg_amount_by_duration","cover_loan","n_credits_vs_n_withdrawal","avg_credits_vs_avg_withdrawal","time_before_loan","payments_by_duration","avg_monthly_balance_vs_payments","frequency_numeric","region_numeric","gender_numeric","card_numeric"
"204",6578,7765,951211,27984,12,2332,1,30,43,47513,9539.81333333333,56.9,25700,5822.04347826087,30,241.847368421053,30639.8631578947,82352.4,500,9298,9606,"OWNER",490216,"m","40_50",49.9784,52,"weekly issuance",940710,"Usti nad Orlici","east Bohemia",139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799,29321.2845767196,460995,1.63856786177471,4.09082904516867,1.09165366614665,115.709342560554,NA,NA,0,2902.16842105263,-5558.03157894737,-13,3717.76985507246,-10501,27984,4239.45299777221,3,2,2,0
"205",5413,2227,951212,92976,24,3874,1,50,48,48996,13338.338,66.1,45500,10938.7288135593,30,197.540366972477,50436.4660550459,122342.1,300,2698,2698,"OWNER",701007,"f","70_80",28.8993,31,"weekly issuance",940522,"Tachov","west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,41818.6287626263,250205,1.21936819417867,3.44304026845638,1.0933734939759,470.66835718167,NA,NA,0,4740.96880733945,37798.5651376147,2,2399.60918644068,-10690,92976,-46416.4024300343,3,8,1,0
"206",6949,9583,951212,104712,24,4363,1,50,48,48996,13282.386,66.1,44800,10931.1034482759,30,278.84537037037,52379.1287037037,119752.3,300,11486,11794,"OWNER",701007,"f","70_80",28.8993,31,"weekly issuance",940522,"Tachov","west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,43200.5980050505,250205,1.21510020126056,3.04432408892964,1.0933734939759,375.519951652482,NA,NA,0,6692.28888888889,45640.5824074074,2,2351.28255172414,-10690,104712,-54819.1131060606,3,8,1,0
"207",6545,7606,951212,191880,60,3198,1,35,46,46829,16177.3971428571,71.8,59200,9378.61153846154,14.6,902.541379310345,53685.7862068966,128539.4,400,9109,9417,"OWNER",490308,"m","40_50",49.9692,21,"monthly issuance",950315,"Tabor","south Bohemia",103347,87,16,7,1,7,67,9104,1.51,2.07,123,2299,2354,53401.470950938,460904,1.72492453456611,5.05859823103726,1.02392344497608,212.599670661771,NA,NA,0,54152.4827586207,84041.7310344827,-11,6798.7856043956,-897,191880,-84326.0462904414,2,6,2,0
"208",6178,5742,951216,232560,48,4845,1,14,11,39741,14073.0428571429,107.8,37300,11983,100,1527.54074074074,63188.6333333333,102665.9,600,6946,6946,"OWNER",700129,"f","70_80",28.9871,74,"issuance after transaction",950705,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,59377.1577777778,251087,1.17441732931176,2.90465280849182,0.9768395272069,152.244711906817,NA,NA,0,73321.9555555556,96049.4111111111,3,2090.04285714286,-511,232560,-99860.8866666667,1,4,1,0
"209",5160,1011,951218,204000,60,3400,1,25,37,30604,10772.44,49.3,16100,5782.955,14.6,584.504615384615,37809.3984615385,68172.8,400,1215,1215,"OWNER",440506,"m","40_50",54.9494,45,"monthly issuance",941217,"Jicin","east Bohemia",77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,35962.2205128205,510712,1.86279160048799,3.16836470588235,1.02019230769231,349.013497294224,NA,NA,0,35070.2769230769,131120.324615385,-12,4989.485,-10001,204000,-132967.502564103,2,2,2,0
"210",6785,8899,951225,125340,60,2089,1,57,62,49974,10958.0245614035,69.3,45200,8651.42857142857,30,149.664566929134,51145.5157480315,110933.4,500,10655,10963,"OWNER",440615,"m","40_50",54.9385,1,"weekly issuance",940905,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,45622.9222307207,510610,1.26661446383462,5.24558380153351,1.15675152024464,837.472773761798,NA,NA,0,8979.87401574803,65214.6102362205,-5,2306.59598997494,-10320,125340,-70737.2037535313,3,5,2,0
"211",6540,7562,951231,309600,48,6450,1,22,31,58052,21228.2272727273,64.8,34700,12692.1470588235,30,633.714285714286,58185.5892857143,112363.1,400,9058,9366,"OWNER",750626,"m","70_80",23.9374,72,"weekly issuance",950117,"Olomouc","north Moravia",226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,54560.600218254,200605,1.67254816496705,3.29119802677942,0.9520264681555,488.548241659152,NA,NA,0,30418.2857142857,220996.125,-9,8536.08021390374,-1114,309600,-224621.11406746,3,4,2,0
"212",6589,7815,960101,189696,24,7904,1,30,56,49775,18658.64,152.6,57600,7985.20338983051,30,995.867415730337,54137.1056179775,125386.9,700,9355,9663,"OWNER",450924,"m","40_50",53.9076,19,"weekly issuance",950409,"Prachatice","south Bohemia",51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,53867.4787257187,509177,2.33665181575244,2.36065789473684,1.1001001001001,190.483187825644,NA,NA,0,23900.8179775281,111658.076404494,-26,10673.4366101695,-9692,189696,-111927.703296753,3,6,2,0
"213",5900,4503,960101,135360,48,2820,1,32,37,48633,18854.3875,65.4,46400,12188.2533333333,14.6,712.584415584416,64881.3142857143,146479.5,200,5433,5433,"OWNER",750924,"m","70_80",23.9076,50,"monthly issuance",950103,"Svitavy","east Bohemia",102609,75,33,2,3,6,52,8187,4.83,5.45,94,2123,2134,55751.1799624218,209177,1.54693104781763,6.6859530141844,1.00518134715026,189.95644170661,783,"junior",951024,34204.051948052,36274.6337662338,-5,6666.13416666667,-9998,135360,-45404.7680895262,2,2,2,3
"214",5999,4907,960103,98832,48,2059,1,50,127,23282,8028.006,38.1,22240,2946.69606299213,14.6,153.502259887006,31814.2683615819,63095.4,500,5928,5928,"OWNER",700910,"f","70_80",28.909,42,"monthly issuance",940206,"Havlickuv Brod","east Bohemia",95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658,1668,32847.2183421168,259193,2.7244092462825,3.89898300145702,1.00603136308806,643.847198554282,NA,NA,0,7368.10847457627,59649.6231638418,-77,5081.30993700787,-19897,98832,-58616.6731833069,2,2,1,0
"215",6043,5126,960111,20352,48,424,1,22,26,12549,4421.57272727273,24.4,9600,2922.80769230769,14.6,443.366666666667,31814.4145833333,44427.9,400,6185,6185,"OWNER",480305,"f","40_50",50.9695,58,"monthly issuance",950403,"Jihlava","south Moravia",109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212,2471,30352.8212142857,479806,1.51278263667826,10.4282375643225,1.11708860759494,45.9033155401849,NA,NA,0,21281.6,-32744.0145833333,-4,1498.76503496503,-9708,20352,31282.4212142857,2,7,1,0
"216",5482,2496,960112,165120,60,2752,1,50,66,11210,3959.488,31,6300,2654.98484848485,14.6,196.081034482759,24377.3715517241,37946.3,1100,3013,3013,"OWNER",500318,"f","50_60",48.9682,51,"monthly issuance",940521,"Trutnov","east Bohemia",121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496,3839,24136.365170068,459794,1.49134109080118,1.43876744186047,1.09811212814645,842.10082038566,NA,NA,0,11764.8620689655,128977.76637931,-16,1304.50315151515,-19591,165120,-129218.772760966,2,2,1,0
"217",7263,11138,960119,89880,24,3745,1,13,16,46981,16579.9615384615,26.2,47100,11028.75,30,1347.56896551724,62571.2827586207,116004.2,800,13382,13690,"OWNER",630516,"m","60_70",35.9484,70,"weekly issuance",950818,"Karvina","north Moravia",285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,54846.3611111111,329603,1.50334004655664,4.42722604498305,1.02328406560032,66.697885080413,NA,NA,0,32341.6551724138,-5032.93793103448,-3,5551.21153846154,-9301,89880,-2691.9837164751,3,4,2,0
"218",6013,4995,960203,128988,36,3583,-1,35,44,42530,8997.41428571429,1.5,27600,6494.23617021277,0.1,118.053658536585,34740.7024390244,78192.9,-36.1,6034,6034,"OWNER",390815,"m","30_40",59.9185,20,"weekly issuance",940801,"Strakonice","south Bohemia",70646,94,14,3,1,4,58.4,8547,2.65,3.64,120,1563,1542,35226.6000781626,569388,1.38544611712504,2.51113990670228,0.986564299424184,1092.62179248791,NA,NA,0,4249.93170731707,89997.3658536585,-9,2503.17811550152,-19402,128988,-89511.4682145204,3,6,2,0
"219",5750,3804,960208,63252,12,5271,1,48,108,47436,16674.8104166667,106.4,31800,6471.39482758621,14.6,303.104268292683,49291.8225609756,86343.2,13097.7,4584,4584,"OWNER",490624,"f","40_50",49.9376,7,"monthly issuance",940407,"Melnik","central Bohemia",94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289,4846,51175.7626704093,469584,2.57669495694891,3.16350036362487,1.12986710188855,208.680664103756,NA,NA,0,3637.2512195122,10322.9262195122,-60,10203.4155890805,-19801,63252,-8438.98611007851,2,1,1,0
"220",6027,5066,960210,61656,24,2569,-1,9,3,47337,13988.3888888889,36.9,31400,22066.6666666667,13800,4974.625,44763.4583333333,89256.9,400,6115,6115,"OWNER",531225,"f","50_60",45.8775,13,"weekly issuance",950827,"Rakovnik","central Bohemia",53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597,1875,36187.0214285714,428985,0.633914904330312,5.44507157994896,1.17407639323732,12.3941000577933,NA,NA,0,119391,-102498.458333333,6,-8078.27777777778,-9383,61656,93922.0214285714,3,1,1,0
"221",6303,6400,960212,72408,24,3017,-1,9,4,49634,12129.3222222222,96.5,32700,18200,8700,2797.22307692308,45099.2615384615,83619.5,700,7727,7727,"OWNER",580613,"f","50_60",40.9387,31,"issuance after transaction",951009,"Tachov","west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,43344.565,379599,0.666446275946276,4.02032556255294,1.0933734939759,25.8856723288756,NA,NA,0,67133.3538461538,-39824.6153846154,5,-6070.67777777778,-9203,72408,38069.9188461538,1,8,1,0
"222",7213,10884,960213,113544,36,3154,1,26,43,28386,9068.92692307692,29.2,20900,4942.33777777778,14.6,188.547887323944,33990.4197183099,68048.1,700,13072,13380,"OWNER",420918,"m","40_50",56.9082,65,"monthly issuance",950220,"Znojmo","south Moravia",114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,32945.3897269397,539295,1.83494680672242,2.87537315252914,1.26008344923505,602.202451650494,NA,NA,0,6787.72394366197,72765.8563380282,-17,4126.58914529914,-9993,113544,-73810.8863293983,2,7,2,0
"223",6659,8092,960220,56100,60,935,1,28,40,13986,4958.14642857143,43.6,10700,3085.52,14.6,226.577941176471,20158.0014705882,45346.1,1000,9687,9995,"OWNER",580707,"m","50_60",40.9293,54,"monthly issuance",950111,"Brno - mesto","south Moravia",387570,0,0,0,1,1,100,9897,1.6,1.96,140,18721,18696,19839.6519557823,379513,1.60690788864484,5.30283040488923,0.998664601249933,247.596918343902,NA,NA,0,13594.6764705882,22347.3220588235,-12,1872.62642857143,-10109,56100,-22665.6715736295,2,7,2,0
"224",6175,5735,960221,290700,60,4845,-1,42,52,49763,17131.3333333333,5.1,56400,12205.8810344828,9.9,115.749,59647.424,129626.3,-2825.2,6936,6936,"OWNER",590227,"f","50_60",39.9773,52,"monthly issuance",950125,"Usti nad Orlici","east Bohemia",139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799,53184.4094671202,369994,1.40353107530179,3.5358789129687,1.09165366614665,2511.46878158775,NA,NA,0,6944.94,224107.636,-10,4925.45229885057,-10096,290700,-230570.65053288,2,2,1,0
"225",5610,3112,960224,123216,48,2567,1,48,79,48959,16989.9770833333,54.9,59200,9224.225,14.6,606.10078125,70622.83359375,138433.7,700,3763,3763,"OWNER",770812,"f","70_80",21.9188,38,"monthly issuance",940812,"Louny","north Bohemia",85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,58273.4621762156,189412,1.84188667159933,6.61861203090508,1.06370147003392,203.292923902662,NA,NA,0,29092.8375,23500.32890625,-31,7765.75208333333,-19412,123216,-35849.7003237844,2,3,1,0
"226",5563,2912,960229,380160,60,6336,1,47,58,48887,18684.4787234043,88.4,62500,13768.0774193548,14.6,225.226605504587,64777.0752293578,147375.1,1100,3519,3519,"OWNER",491215,"m","40_50",49.8785,74,"monthly issuance",940730,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,53601.4134329004,469014,1.35708698856807,2.94893919245648,0.9768395272069,1687.90005580516,NA,NA,0,13513.5963302752,301869.328440367,-11,4916.40130404942,-19499,380160,-313044.990236824,2,4,2,0
"227",5989,4852,960304,213300,36,5925,1,27,32,13600,4581.64074074074,43.4,8160,3011.8,14.6,463.164406779661,27951.913559322,42443.7,400,5860,5860,"OWNER",640422,"m","60_70",34.9578,47,"monthly issuance",950413,"Pardubice","east Bohemia",162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,26084.042007992,319882,1.52123007528413,0.773272698859197,0.889949004770521,460.527615848236,NA,NA,0,16673.9186440678,168674.16779661,-5,1569.84074074074,-9891,213300,-170542.03934794,2,2,2,0
"228",6698,8327,960310,247728,48,5161,1,23,25,48620,14307.7304347826,32.1,57900,10241.7037037037,30,1051.036,60054.734,108390.1,200,9974,10282,"OWNER",790619,"m","70_80",19.9381,1,"weekly issuance",950808,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,56182.5390625,169691,1.39700687001993,2.7722787124167,1.15675152024464,235.698872350709,NA,NA,0,50449.728,137223.538,-2,4066.0267310789,-9502,247728,-141095.7329375,3,5,2,0
"229",5312,1772,960313,202788,36,5633,1,26,44,72298,26091.9115384615,51.3,45200,11259.7358490566,30,1033.21139240506,57124.2683544304,139880.9,1100,2148,2148,"OWNER",530720,"f","50_60",45.928,31,"weekly issuance",950220,"Tachov","west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,55652.7885652443,429593,2.3172756349029,4.63197435442243,1.0933734939759,196.269612869792,NA,NA,0,37195.6101265823,108468.121518987,-18,14832.1756894049,-10093,202788,-109939.601308173,3,8,1,0
"230",7189,10728,960321,154656,48,3222,1,32,53,28994,9834.021875,28.5,17585,4868.56140350877,14.6,417.760674157303,31791.3280898876,61782,1000,12882,13190,"OWNER",561128,"m","50_60",42.8872,71,"monthly issuance",941223,"Novy Jicin","north Moravia",161227,5,35,11,4,10,69.7,8678,5.93,5.57,102,4980,4595,31104.7694345238,399193,2.01990301856163,3.05214831626319,0.922690763052209,370.202389949624,NA,NA,0,20052.5123595506,102812.159550562,-21,4965.46047149123,-19098,154656,-103498.718205926,2,4,2,0
"231",6816,9017,960326,100224,48,2088,-1,15,3,18792,4005.80666666667,26.5,15100,9566.66666666667,6600,1743.72777777778,28124.9333333333,46487.1,700,10797,11105,"OWNER",570201,"f","50_60",41.9799,70,"monthly issuance",951122,"Karvina","north Moravia",285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,25034.404,390125,0.41872543554007,1.91848978288633,1.02328406560032,57.4768615131694,NA,NA,0,83698.9333333333,-11599.8666666667,12,-5560.86,-9204,100224,8509.33733333333,2,4,1,0
"232",6137,5574,960410,44628,12,3719,1,43,91,71565,25106.9720930233,95.5,59000,9700.58252427184,30,550.957534246575,49477.3212328767,112689.5,900,6731,6731,"OWNER",431126,"m","40_50",55.8874,13,"weekly issuance",940714,"Rakovnik","central Bohemia",53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597,1875,48684.3540950716,529284,2.58819220703531,6.75100083168143,1.17407639323732,81.0007981123772,NA,NA,0,6611.4904109589,-11460.8116438356,-48,15406.3895687514,-19696,44628,10667.8445060305,3,1,2,0
"233",5128,808,960411,215616,48,4492,-1,30,31,23130,5505.57666666667,31.1,18700,5049.24516129032,6.8,141.650819672131,21447.6245901639,50124.8,-3424.6,968,968,"OWNER",570217,"m","50_60",41.9783,69,"monthly issuance",950613,"Jesenik","north Moravia",42821,4,13,5,1,3,48.4,8173,3079,7.01,124,4787,1358,21119.461461039,390194,1.09037618313224,1.22564039774414,0.283684980154585,1522.16556528985,NA,NA,0,6799.2393442623,187369.136065574,-1,456.331505376344,-9798,215616,-187697.299194699,2,4,2,0
"234",5470,2456,960415,200976,48,4187,1,17,17,37686,12752.4294117647,60.7,26600,9408.87777777778,14.6,1355.18571428571,47938.0657142857,83553.5,600,2966,2966,"OWNER",550220,"m","50_60",43.978,65,"monthly issuance",950909,"Znojmo","south Moravia",114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,47743.0401190476,410195,1.35536136327372,3.04571994548954,1.26008344923505,148.301445242086,NA,NA,0,65048.9142857143,87989.02,0,3343.55163398693,-9506,200976,-88184.0455952381,2,7,2,0
"235",5593,3037,960418,277884,36,7719,-1,46,70,47031,13759.6739130435,15,53200,8751.14084507042,14.6,99.2649572649573,46487.0025641026,129394.2,1000,3670,3670,"OWNER",800917,"f","80_90",18.9083,44,"monthly issuance",940526,"Chrudim","east Bohemia",105606,77,26,7,2,7,53,8254,2.79,3.76,97,2166,2325,35416.5848611111,159501,1.57232915760856,1.78257208356568,1.07340720221607,2799.41691062511,NA,NA,0,3573.53846153846,227823.458974359,-24,5008.53306797306,-19892,277884,-238893.87667735,2,2,1,0
"236",5350,1967,960421,249312,48,5194,1,30,30,47112,10919.69,45.7,32100,9072.13333333333,30,923.778333333333,35914.855,88597.4,900,2392,2392,"OWNER",550521,"m","50_60",43.9479,26,"weekly issuance",950213,"Plzen - mesto","west Bohemia",170449,0,0,0,1,1,100,10787,2.64,3.09,131,6041,6261,36796.5127301587,409900,1.20365184227157,2.10236619175972,1.03641781162059,269.88292645963,NA,NA,0,44341.36,169055.785,0,1847.55666666667,-10208,249312,-168174.127269841,3,8,2,0
"237",6063,5213,960425,320976,48,6687,-1,23,24,70071,17416.5260869565,68.7,49700,13115.4740740741,14.6,929.246,49482.968,130775,1000,6299,6299,"OWNER",360809,"m","30_40",62.9191,1,"monthly issuance",950818,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,48600.7784126984,599616,1.32793721283659,2.60453508104629,1.15675152024464,345.415530440809,NA,NA,0,44603.808,226889.224,-1,4301.05201288245,-9607,320976,-227771.413587302,2,5,2,0
"238",6501,7418,960429,30276,12,2523,-1,58,32,22708,4202.67931034483,44.8,18500,6436.02352941176,14.6,270.984782608696,31318.872826087,58621.4,1000,8888,9196,"OWNER",390423,"f","30_40",59.9577,21,"monthly issuance",950407,"Tabor","south Bohemia",103347,87,16,7,1,7,67,9104,1.51,2.07,123,2299,2354,32331.3904059829,570006,0.652993155034183,1.66574685308951,1.02392344497608,111.725830906597,NA,NA,0,3251.81739130435,-4294.6902173913,26,-2233.34421906694,-10022,30276,5307.20779728725,2,6,1,0
"239",5452,2352,960429,49440,60,824,1,31,79,30378,10568.7967741935,28.7,20000,3577.35443037975,4,409.288181818182,47798.8654545455,74419.8,300,2843,2843,"OWNER",661006,"f","60_70",32.8994,70,"monthly issuance",950121,"Karvina","north Moravia",285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,43773.3001792478,299423,2.95436110116482,12.8262096774194,1.02328406560032,120.79508325985,NA,NA,0,24557.2909090909,-22916.1563636364,-48,6991.4423438138,-10308,49440,18890.5910883387,2,4,1,0
"240",4961,19,960429,30276,12,2523,-1,46,32,22708,5264.7652173913,47.1,18200,6656.61176470588,14.6,198.18,25197.0925,58157.5,715,25,25,"OWNER",390423,"f","30_40",59.9577,21,"monthly issuance",950407,"Tabor","south Bohemia",103347,87,16,7,1,7,67,9104,1.51,2.07,123,2299,2354,26602.074023199,570006,0.790907657452053,2.08670836995295,1.02392344497608,152.770208900999,NA,NA,0,2378.16,2700.7475,14,-1391.84654731458,-10022,30276,-1295.76597680098,2,6,1,0
"241",4973,67,960502,165960,24,6915,1,37,84,62235,21979.5081081081,57.8,41400,8972.18636363636,14.6,189.5152,52523.2448,107069.6,700,78,78,"OWNER",440613,"f","40_50",54.9387,16,"monthly issuance",941019,"Jindrichuv Hradec","south Bohemia",93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,52215.7570175439,519889,2.44973824854882,3.1785261183092,1.02081109925293,875.708122620244,NA,NA,0,4548.3648,108888.3904,-47,13007.3217444717,-19483,165960,-109195.878182456,2,6,1,0
"242",6190,5794,960506,123600,60,2060,1,20,27,47109,11561.24,14.8,43300,7438.59310344828,14.6,316.440816326531,39514.6775510204,105255.7,300,7010,7010,"OWNER",670630,"m","60_70",31.937,70,"monthly issuance",950714,"Karvina","north Moravia",285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,36437.0177777778,289876,1.55422400973117,5.61225242718447,1.02328406560032,390.594365906511,NA,NA,0,18986.4489795918,65098.8734693878,-7,4122.64689655172,-9792,123600,-68176.5332426304,2,4,2,0
"243",6715,8411,960506,220620,60,3677,1,54,73,33096,7748.14814814815,96.5,20500,5296.9027027027,14.6,206.478125,36907.45625,70272.7,1100,10081,10389,"OWNER",430815,"f","40_50",55.9185,20,"monthly issuance",941202,"Strakonice","south Bohemia",70646,94,14,3,1,4,58.4,8547,2.65,3.64,120,1563,1542,39243.9023172906,529691,1.46276958121106,2.10719286052438,0.986564299424184,1068.49091156751,NA,NA,0,12388.6875,171323.85625,-19,2451.24544544545,-19304,220620,-168987.410182709,2,6,1,0
"244",5892,4462,960514,66480,24,2770,-1,7,3,49631,12213.0285714286,20,28000,16866.6666666667,7600,3489.12,34798.28,77551,900,5384,5384,"OWNER",350721,"m","30_40",63.9279,73,"weekly issuance",951227,"Opava","north Moravia",182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355,4433,26891.3866666667,609793,0.724092603049125,4.40903558535327,1.01791044776119,19.0535149263998,NA,NA,0,83738.88,-52057.16,4,-4653.6380952381,-9287,66480,44150.2666666667,3,4,2,0
"245",6550,7614,960518,320592,48,6679,1,30,49,60108,21503.09,91.6,46600,9930.06896551724,14.6,785.780681818182,60781.3068181818,117827.8,500,9119,9427,"OWNER",701109,"f","70_80",28.8891,62,"monthly issuance",950208,"Uherske Hradiste","south Moravia",145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,56644.2805700549,259409,2.16545223146695,3.21950741128912,1.06877528503126,407.991704833207,989,"classic",960221,37717.4727272727,222093.220454545,-19,11573.0210344828,-10310,320592,-226230.246702672,2,7,1,1
"246",5706,3608,960524,161496,36,4486,1,52,75,42094,8837.95192307692,8,64900,5515.41025641026,30,225.934615384615,33219.9,113865.5,500,4352,4352,"OWNER",710724,"m","70_80",27.9276,72,"weekly issuance",940830,"Olomouc","north Moravia",226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,29944.3510137085,249800,1.60241061175913,1.97011857402517,0.9520264681555,714.790868699249,NA,NA,0,8133.64615384615,120142.453846154,-23,3322.54166666667,-19694,161496,-123418.002832445,3,4,2,0
"247",5148,940,960529,284280,60,4738,1,36,54,56756,20623.95,93.6,56800,11169.7379310345,14.6,1006.56808510638,64182.6414893617,109361.9,300,1133,1133,"OWNER",580915,"f","50_60",40.9085,37,"monthly issuance",941115,"Litomerice","north Bohemia",114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147,4166,62043.3312406015,379614,1.84641306065897,4.35288096243141,1.00458162527128,282.425008507949,NA,NA,0,60394.085106383,159703.273404255,-18,9454.21206896552,-19414,284280,-161842.583653016,2,3,1,0
"248",6734,8547,960530,173016,36,4806,1,47,42,49769,14459.529787234,39.4,62700,12580.1276595745,30,939.701063829787,61799.2436170213,123928.2,300,10235,10543,"OWNER",450223,"f","40_50",53.9777,14,"weekly issuance",950717,"Ceske Budejovice","south Bohemia",177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,52615.2260552897,510307,1.14939451955634,3.00864123746027,0.953210175651121,184.1181271998,NA,NA,0,33829.2382978723,77387.5180851064,5,1879.40212765958,-9813,173016,-86571.5356468379,3,6,1,0
"249",6109,5422,960603,368880,60,6148,1,58,117,49781,19070.6534482759,9.7,64500,8067.62258064516,14.6,580.839010989011,60030.7434065934,151062.3,1100,6544,6544,"OWNER",740804,"m","70_80",24.9196,66,"monthly issuance",941022,"Zdar nad Sazavou","south Moravia",125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247,2103,57159.6019577645,219799,2.36385047238424,3.10192801696094,0.935914552736983,635.081310003434,NA,NA,0,34850.3406593407,273998.915934066,-59,11003.0308676307,-19581,368880,-276870.057382895,2,7,2,0
"250",6961,9645,960606,176148,36,4893,1,9,4,34881,15688.0777777778,34.9,30400,21900,5600,4122.51538461538,47154.5,83783.4,1100,11565,11873,"OWNER",631120,"f","60_70",35.888,38,"monthly issuance",960123,"Louny","north Bohemia",85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,41013.9,329486,0.716350583460173,3.20622885300997,1.06370147003392,42.7282820234845,NA,NA,0,148410.553846154,-19417.0538461538,5,-6211.92222222222,-483,176148,13276.4538461538,2,3,1,0
"251",6810,9006,960608,186384,48,3883,1,82,98,49424,13975.6951219512,67.1,60600,10416.6944444444,30,110.547368421053,61578.3015789474,129557.3,700,10785,11093,"OWNER",590129,"m","50_60",39.9871,40,"weekly issuance",940902,"Teplice","north Bohemia",128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949,6872,58214.3676226551,370479,1.34166315393891,3.59920039195241,0.988919268959563,1686.01028375548,NA,NA,0,5306.27368421053,119499.424736842,-16,3559.00067750677,-19706,186384,-122863.358693134,3,3,2,0
"252",5494,2572,960613,360000,48,7500,1,57,72,73228,18340.4578947368,94.6,59500,12413.1721518987,0.3,476.216911764706,51149.6551470588,126072,600,3103,3103,"OWNER",730307,"f","70_80",25.9693,64,"issuance after transaction",941113,"Zlin","south Moravia",197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,53372.1623721989,230306,1.47749968100873,2.44539438596491,0.951159678858162,755.958033212127,NA,NA,0,22858.4117647059,285991.933088235,-15,5927.28574283811,-19500,360000,-283769.425863095,1,7,1,0
"253",5311,1766,960615,30060,60,501,1,45,141,29412,10581.04,50.3,20000,3032.78865248227,14.6,260.879569892473,37213.4075268817,69382.9,500,2141,2141,"OWNER",510906,"m","50_60",47.9094,28,"monthly issuance",940903,"Plzen - sever","west Bohemia",72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,37374.4754004329,449709,3.48888142645207,21.1198403193613,0.965189873417722,115.225580954422,337,"classic",960101,15652.7741935484,-22806.1817204301,-96,7548.25134751773,-19712,30060,22967.2495939813,2,8,2,1
"254",5445,2322,960629,46320,24,1930,1,48,127,49053,15197.84375,28.9,61600,5430.33538461539,14.6,132.319662921348,43657.8134831461,119892.5,900,2809,2809,"OWNER",790214,"m","70_80",19.9786,33,"monthly issuance",950102,"Decin","north Bohemia",133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,41746.5746669997,170415,2.7986933906618,7.87453044041451,1.04494623655914,350.061351256109,NA,NA,0,3175.67191011236,-513.48539325843,-79,9767.50836538462,-10527,46320,-1397.75342288797,2,3,2,0
