"","loan_id","account_id","date.x","amount","duration","payments","status","n_credit","n_withdrawal","max_credit","avg_credit","sd_credit","min_credit","max_withdrawal","avg_withdrawal","sd_withdrawal","min_withdrawal","avg_amount","sd_amount","avg_balance","max_balance","min_balance","disp_id","client_id","type.x","birthday","gender","age_range","age","district_id","frequency","date.y","name","region","hab","m_hab.499","m_hab500.1999","m_hab2000.9999","m_hab.10000","cities","urban_hab","salary","unemployment95","unemployment96","enterpreneurs_per_hab","crimes95","crimes96","avg_monthly_balance","datediff","credit_per_witdrawal","credit_per_payments","crimes96_per_crime95","loanAmount_per_avgAmount","card_id","type.y","issued","avg_amount_by_duration","cover_loan","n_credits_vs_n_withdrawal","avg_credits_vs_avg_withdrawal","time_before_loan","payments_by_duration","avg_monthly_balance_vs_payments","frequency_numeric","region_numeric","gender_numeric","card_numeric"
"188",7057,10093,951020,231696,36,6436,1,34,83,60566,20382.0558823529,22050.378820881,102.1,36000,7099.07608695652,7662.99389779632,30,316.46746031746,17919.2278648689,45873.6166666667,108575.3,800,12108,12416,"OWNER",730530,"m","70_80",25.947,1,"weekly issuance",940701,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,48389.8721279762,220490,2.87108570646283,3.16688251745695,1.15675152024464,732.132143278102,NA,NA,0,11392.8285714286,174429.554761905,-49,13282.9797953964,-10319,231696,-171913.299300595,3,5,2,0
"189",7176,10663,951028,260028,36,7223,1,47,105,65008,22177.2617021277,23496.4146459722,150.1,51700,8530.52807017544,7895.96984348937,14.6,433.857763975155,19972.2312962261,50676.8198757764,124900.7,200,12805,13113,"OWNER",761125,"m","70_80",22.8875,11,"monthly issuance",931208,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,51021.0043346509,189903,2.59975250297389,3.07036711922022,1.01553956834532,599.339280269029,NA,NA,0,15618.8795031056,193732.300621118,-58,13646.7336319522,-19820,260028,-193388.116162244,2,1,2,0
"190",7304,11349,951029,419880,60,6998,1,11,7,62982,21108.2272727273,24734.3402920753,39,64800,29640.8571428571,19868.2414540439,8500,1372.47222222222,33871.4216667854,59352.8333333333,104039.9,200,13647,13955,"OWNER",451030,"f","40_50",53.897,1,"weekly issuance",950526,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,53984.1222222222,499999,0.712132822981266,3.01632284548832,1.15675152024464,305.929688923071,NA,NA,0,82348.3333333333,278178.833333333,4,-8532.62987012987,-503,419880,-283547.544444444,3,5,1,0
"191",6362,6738,951031,37908,12,3159,1,31,43,28431,9919.53870967742,10390.8802873378,14.1,22479,5808.71111111111,5721.36237519376,14.6,606.759210526316,11087.5862346822,42164.0276315789,69530.4,800,8130,8130,"OWNER",760508,"f","70_80",22.9492,62,"monthly issuance",940728,"Uherske Hradiste","south Moravia",145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,40053.8379166667,190523,1.70770047260622,3.140088227185,1.06877528503126,62.4761838672672,NA,NA,0,7281.11052631579,-11537.1381578947,-12,4110.82759856631,-10303,37908,9426.94844298245,2,7,1,0
"192",5880,4423,951031,73836,36,2051,1,14,5,44281,13746.65,17258.1319844722,19.1,37000,25000,7471.94753728906,20100,3550.16315789474,23125.7389687626,55315.1684210526,129607.8,900,5333,5333,"OWNER",670529,"f","60_70",31.9471,39,"monthly issuance",950426,"Most","north Bohemia",119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947,4743,43990.6285714286,280502,0.549866,6.70241345685032,0.958762886597938,20.7979173677711,NA,NA,0,127805.873684211,-109285.042105263,9,-11253.35,-605,73836,97960.5022556391,2,3,1,0
"193",6535,7546,951102,41952,12,3496,1,31,70,31462,10373.6387096774,11448.3413932813,71.6,25400,4012.2972972973,5130.70902876014,14.6,234.979047619048,9988.01097985918,41502.0257142857,71527,500,9038,9346,"OWNER",721210,"m","70_80",26.879,43,"monthly issuance",940903,"Hradec Kralove","east Bohemia",161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085,3891,41174.1788077201,229892,2.58546113137358,2.96728796043404,0.952509179926561,178.535066956324,NA,NA,0,2819.74857142857,-2369.77428571429,-39,6361.34141238012,-10199,41952,2041.92737914863,2,2,2,0
"194",5449,2343,951104,99336,24,4139,1,24,28,16866,5352.90833333333,5837.2880217292,58.5,11900,3487.34285714286,2887.76709374646,14.6,592.773076923077,6291.60315522128,27019.5711538462,46568,300,2831,2831,"OWNER",800709,"f","80_90",18.9291,68,"monthly issuance",941209,"Frydek - Mistek","north Moravia",228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,25515.6727489178,150395,1.5349532731975,1.29328541515664,1.04695002667615,167.578461079282,NA,NA,0,14226.5538461538,58089.875,-4,1865.56547619048,-9895,99336,-59593.7734049284,2,4,1,0
"195",6342,6609,951112,60156,36,1671,-1,26,29,49767,18483.8576923077,17607.3385542773,15.9,53600,13795.58,15704.8704234991,14.6,1191.30178571429,23126.5877975938,72667.6357142857,159712.8,400,7980,7980,"OWNER",760808,"m","70_80",22.9192,16,"monthly issuance",950327,"Jindrichuv Hradec","south Bohemia",93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,61309.7685185185,190304,1.33983911457928,11.0615545734935,1.02081109925293,50.49602100943,NA,NA,0,42886.8642857143,-55398.5,-3,4688.27769230769,-785,60156,44040.6328042328,2,6,2,0
"196",5409,2218,951118,182040,60,3034,1,24,33,61557,22366.575,23232.7050069368,67.2,53500,14230.0057142857,15743.4011854443,14.6,656.738983050847,26231.6092953022,67475.9016949153,110447.5,600,2686,2686,"OWNER",510324,"f","50_60",47.9676,19,"monthly issuance",941121,"Prachatice","south Bohemia",51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,63200.2645604396,440794,1.57178960072699,7.37197593935399,1.1001001001001,277.187748402482,NA,NA,0,39404.3389830508,75159.7593220339,-9,8136.56928571429,-9997,182040,-79435.3964565096,2,6,1,0
"197",6955,9627,951122,244368,48,5091,1,64,76,49769,20764.9109375,16500.4987781478,200,57200,15534.5,16399.5015839669,100,598.571527777778,24416.1208560683,75924.2409722222,143453.3,200,11543,11851,"OWNER",700402,"m","70_80",28.9598,65,"issuance after transaction",940722,"Znojmo","south Moravia",114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,70178.5732603844,250720,1.33669644581416,4.07874895649185,1.26008344923505,408.251960976538,NA,NA,0,28731.4333333333,139712.325694444,-12,5230.4109375,-10400,244368,-145457.993406282,1,7,2,0
"198",6985,9731,951122,113796,36,3161,1,25,43,28446,9973.764,10662.9644865175,104.9,21074,4580.63829787234,4795.64393112683,100,472.973611111111,10100.6531994327,36840.5736111111,58022.1,500,11670,11978,"OWNER",711009,"m","70_80",27.8991,54,"issuance after transaction",941201,"Brno - mesto","south Moravia",387570,0,0,0,1,1,100,9897,1.6,1.96,140,18721,18696,37673.6495866402,240113,2.1773742765572,3.15525593166719,0.998664601249933,240.596932527948,NA,NA,0,17027.05,59928.3763888889,-18,5393.12570212766,-9921,113796,-59095.3004133598,1,7,2,0
"199",5125,789,951123,73056,48,1522,1,23,28,8538,3179.50869565217,3043.15483457442,15.7,7100,1842.25,1690.8176199916,14.6,422.464705882353,3462.27256343711,23255.1490196078,33555.4,500,944,944,"OWNER",701218,"m","70_80",28.8782,39,"monthly issuance",950206,"Most","north Bohemia",119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947,4743,22492.8364761905,249905,1.72588340108681,2.08903330857567,0.958762886597938,172.928055250003,NA,NA,0,20278.3058823529,29522.5450980392,-5,1337.25869565217,-917,73056,-30284.8576414566,2,3,2,0
"200",5805,4081,951128,137904,24,5746,-1,9,3,11878,6195.53333333333,5852.68009739982,29.4,9000,6866.66666666667,2950.14123955673,3500,2929.98333333333,7835.43806361762,26886.1916666667,43259.7,600,4918,4918,"OWNER",680506,"m","60_70",30.9494,11,"monthly issuance",950722,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,24202.9333333333,270622,0.90226213592233,1.07823413389024,1.01553956834532,47.0664793315093,NA,NA,0,70319.6,40698.2083333333,6,-671.133333333333,-406,137904,-43381.4666666667,2,1,2,0
"201",6185,5774,951128,31176,24,1299,1,12,11,29418,10761.475,11279.7353255638,71.1,16900,7135.50909090909,6282.66855173095,14.6,2202.04782608696,12849.7101912445,46304.152173913,65769.6,700,6987,6987,"OWNER",680129,"m","60_70",30.9871,1,"monthly issuance",950608,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,44654.6916666667,270999,1.50815798324895,8.28443033102386,1.15675152024464,14.1577306499286,NA,NA,0,52849.1478260869,-67977.3,1,3625.96590909091,-520,31176,66327.8394927536,2,5,2,0
"202",7243,11042,951204,217152,36,6032,1,21,33,54286,18197.2857142857,19725.1156336354,4.4,34200,9440.65555555556,8520.84802870313,14.6,741.743859649123,19111.4744784852,49107.0666666667,109774.3,400,13268,13576,"OWNER",740707,"m","70_80",24.9293,72,"monthly issuance",950129,"Olomouc","north Moravia",226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,45957.4784199134,210497,1.92754471415675,3.01679139825692,0.9520264681555,292.75874302852,1225,"classic",951122,26702.7789473684,141342.154385965,-12,8756.63015873016,-1075,217152,-144491.742632718,2,4,2,1
"203",6403,6924,951205,194880,48,4060,1,37,71,36536,12922.227027027,13668.4399558018,108.1,23532,5883.09736842105,5597.08036047304,14.6,274.398230088496,12633.4358444946,36421.4256637168,71138.8,300,8359,8359,"OWNER",791206,"m","70_80",19.8794,74,"monthly issuance",940601,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,37737.0432796216,159999,2.19650062166066,3.18281453867661,0.9768395272069,710.208662560067,NA,NA,0,13171.1150442478,145287.459292035,-34,7039.12965860597,-10604,194880,-143971.841676131,2,4,2,0
"204",6578,7765,951211,27984,12,2332,1,30,43,47513,9539.81333333333,14385.3120004934,56.9,25700,5822.04347826087,5630.60551690105,30,241.847368421053,12496.8619126934,30639.8631578947,82352.4,500,9298,9606,"OWNER",490216,"m","40_50",49.9784,52,"weekly issuance",940710,"Usti nad Orlici","east Bohemia",139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799,29321.2845767196,460995,1.63856786177471,4.09082904516867,1.09165366614665,115.709342560554,NA,NA,0,2902.16842105263,-5558.03157894737,-13,3717.76985507246,-10501,27984,4239.45299777221,3,2,2,0
"205",5413,2227,951212,92976,24,3874,1,50,48,48996,13338.338,14748.4095957647,66.1,45500,10938.7288135593,9855.4120329382,30,197.540366972477,17278.4267353033,50436.4660550459,122342.1,300,2698,2698,"OWNER",701007,"f","70_80",28.8993,31,"weekly issuance",940522,"Tachov","west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,41818.6287626263,250205,1.21936819417867,3.44304026845638,1.0933734939759,470.66835718167,NA,NA,0,4740.96880733945,37798.5651376147,2,2399.60918644068,-10690,92976,-46416.4024300343,3,8,1,0
"206",6949,9583,951212,104712,24,4363,1,50,48,48996,13282.386,14758.4493689659,66.1,44800,10931.1034482759,9538.91761797134,30,278.84537037037,17185.7141182517,52379.1287037037,119752.3,300,11486,11794,"OWNER",701007,"f","70_80",28.8993,31,"weekly issuance",940522,"Tachov","west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,43200.5980050505,250205,1.21510020126056,3.04432408892964,1.0933734939759,375.519951652482,NA,NA,0,6692.28888888889,45640.5824074074,2,2351.28255172414,-10690,104712,-54819.1131060606,3,8,1,0
"207",6545,7606,951212,191880,60,3198,1,35,46,46829,16177.3971428571,15766.1900895087,71.8,59200,9378.61153846154,12748.2899307127,14.6,902.541379310345,18802.1180552948,53685.7862068966,128539.4,400,9109,9417,"OWNER",490308,"m","40_50",49.9692,21,"monthly issuance",950315,"Tabor","south Bohemia",103347,87,16,7,1,7,67,9104,1.51,2.07,123,2299,2354,53401.470950938,460904,1.72492453456611,5.05859823103726,1.02392344497608,212.599670661771,NA,NA,0,54152.4827586207,84041.7310344827,-11,6798.7856043956,-897,191880,-84326.0462904414,2,6,2,0
"208",6178,5742,951216,232560,48,4845,1,14,11,39741,14073.0428571429,13954.2548919794,107.8,37300,11983,14062.5464858491,100,1527.54074074074,19095.755186796,63188.6333333333,102665.9,600,6946,6946,"OWNER",700129,"f","70_80",28.9871,74,"issuance after transaction",950705,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,59377.1577777778,251087,1.17441732931176,2.90465280849182,0.9768395272069,152.244711906817,NA,NA,0,73321.9555555556,96049.4111111111,3,2090.04285714286,-511,232560,-99860.8866666667,1,4,1,0
"209",5160,1011,951218,204000,60,3400,1,25,37,30604,10772.44,11437.7067680764,49.3,16100,5782.955,4631.6468158357,14.6,584.504615384615,11314.3807598923,37809.3984615385,68172.8,400,1215,1215,"OWNER",440506,"m","40_50",54.9494,45,"monthly issuance",941217,"Jicin","east Bohemia",77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,35962.2205128205,510712,1.86279160048799,3.16836470588235,1.02019230769231,349.013497294224,NA,NA,0,35070.2769230769,131120.324615385,-12,4989.485,-10001,204000,-132967.502564103,2,2,2,0
"210",6785,8899,951225,125340,60,2089,1,57,62,49974,10958.0245614035,14031.0261221119,69.3,45200,8651.42857142857,10852.4002642192,30,149.664566929134,15744.0019615308,51145.5157480315,110933.4,500,10655,10963,"OWNER",440615,"m","40_50",54.9385,1,"weekly issuance",940905,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,45622.9222307207,510610,1.26661446383462,5.24558380153351,1.15675152024464,837.472773761798,NA,NA,0,8979.87401574803,65214.6102362205,-5,2306.59598997494,-10320,125340,-70737.2037535313,3,5,2,0
"211",6540,7562,951231,309600,48,6450,1,22,31,58052,21228.2272727273,22153.8252124545,64.8,34700,12692.1470588235,11173.3573048823,30,633.714285714286,23275.0742680149,58185.5892857143,112363.1,400,9058,9366,"OWNER",750626,"m","70_80",23.9374,72,"weekly issuance",950117,"Olomouc","north Moravia",226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,54560.600218254,200605,1.67254816496705,3.29119802677942,0.9520264681555,488.548241659152,NA,NA,0,30418.2857142857,220996.125,-9,8536.08021390374,-1114,309600,-224621.11406746,3,4,2,0
"212",6589,7815,960101,189696,24,7904,1,30,56,49775,18658.64,17219.24657252,152.6,57600,7985.20338983051,12916.0624935477,30,995.867415730337,19185.8513208644,54137.1056179775,125386.9,700,9355,9663,"OWNER",450924,"m","40_50",53.9076,19,"weekly issuance",950409,"Prachatice","south Bohemia",51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,53867.4787257187,509177,2.33665181575244,2.36065789473684,1.1001001001001,190.483187825644,NA,NA,0,23900.8179775281,111658.076404494,-26,10673.4366101695,-9692,189696,-111927.703296753,3,6,2,0
"213",5900,4503,960101,135360,48,2820,1,32,37,48633,18854.3875,18147.5926347617,65.4,46400,12188.2533333333,13687.8452958953,14.6,712.584415584416,21907.2580894111,64881.3142857143,146479.5,200,5433,5433,"OWNER",750924,"m","70_80",23.9076,50,"monthly issuance",950103,"Svitavy","east Bohemia",102609,75,33,2,3,6,52,8187,4.83,5.45,94,2123,2134,55751.1799624218,209177,1.54693104781763,6.6859530141844,1.00518134715026,189.95644170661,783,"junior",951024,34204.051948052,36274.6337662338,-5,6666.13416666667,-9998,135360,-45404.7680895262,2,2,2,3
"214",5999,4907,960103,98832,48,2059,1,50,127,23282,8028.006,8518.19073094391,38.1,22240,2946.69606299213,3744.71207351858,14.6,153.502259887006,7402.13311849849,31814.2683615819,63095.4,500,5928,5928,"OWNER",700910,"f","70_80",28.909,42,"monthly issuance",940206,"Havlickuv Brod","east Bohemia",95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658,1668,32847.2183421168,259193,2.7244092462825,3.89898300145702,1.00603136308806,643.847198554282,NA,NA,0,7368.10847457627,59649.6231638418,-77,5081.30993700787,-19897,98832,-58616.6731833069,2,2,1,0
"215",6043,5126,960111,20352,48,424,1,22,26,12549,4421.57272727273,4694.1805272143,24.4,9600,2922.80769230769,2732.04729709031,14.6,443.366666666667,5243.28973277693,31814.4145833333,44427.9,400,6185,6185,"OWNER",480305,"f","40_50",50.9695,58,"monthly issuance",950403,"Jihlava","south Moravia",109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212,2471,30352.8212142857,479806,1.51278263667826,10.4282375643225,1.11708860759494,45.9033155401849,NA,NA,0,21281.6,-32744.0145833333,-4,1498.76503496503,-9708,20352,31282.4212142857,2,7,1,0
"216",5482,2496,960112,165120,60,2752,1,50,66,11210,3959.488,3911.45542099936,31,6300,2654.98484848485,2021.39980967055,14.6,196.081034482759,4432.99493321367,24377.3715517241,37946.3,1100,3013,3013,"OWNER",500318,"f","50_60",48.9682,51,"monthly issuance",940521,"Trutnov","east Bohemia",121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496,3839,24136.365170068,459794,1.49134109080118,1.43876744186047,1.09811212814645,842.10082038566,NA,NA,0,11764.8620689655,128977.76637931,-16,1304.50315151515,-19591,165120,-129218.772760966,2,2,1,0
"217",7263,11138,960119,89880,24,3745,1,13,16,46981,16579.9615384615,19986.3755736893,26.2,47100,11028.75,12080.8624830073,30,1347.56896551724,21086.3688209622,62571.2827586207,116004.2,800,13382,13690,"OWNER",630516,"m","60_70",35.9484,70,"weekly issuance",950818,"Karvina","north Moravia",285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,54846.3611111111,329603,1.50334004655664,4.42722604498305,1.02328406560032,66.697885080413,NA,NA,0,32341.6551724138,-5032.93793103448,-3,5551.21153846154,-9301,89880,-2691.9837164751,3,4,2,0
"218",6013,4995,960203,128988,36,3583,-1,35,44,42530,8997.41428571429,11910.0124558423,1.5,27600,6494.23617021277,7462.64531078175,0.1,118.053658536585,12272.1672591314,34740.7024390244,78192.9,-36.1,6034,6034,"OWNER",390815,"m","30_40",59.9185,20,"weekly issuance",940801,"Strakonice","south Bohemia",70646,94,14,3,1,4,58.4,8547,2.65,3.64,120,1563,1542,35226.6000781626,569388,1.38544611712504,2.51113990670228,0.986564299424184,1092.62179248791,NA,NA,0,4249.93170731707,89997.3658536585,-9,2503.17811550152,-19402,128988,-89511.4682145204,3,6,2,0
"219",5750,3804,960208,63252,12,5271,1,48,108,47436,16674.8104166667,17666.3120418645,106.4,31800,6471.39482758621,7242.95714422062,14.6,303.104268292683,15446.4919182769,49291.8225609756,86343.2,13097.7,4584,4584,"OWNER",490624,"f","40_50",49.9376,7,"monthly issuance",940407,"Melnik","central Bohemia",94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289,4846,51175.7626704093,469584,2.57669495694891,3.16350036362487,1.12986710188855,208.680664103756,NA,NA,0,3637.2512195122,10322.9262195122,-60,10203.4155890805,-19801,63252,-8438.98611007851,2,1,1,0
"220",6027,5066,960210,61656,24,2569,-1,9,3,47337,13988.3888888889,18998.6793676195,36.9,31400,22066.6666666667,8848.35201228643,13800,4974.625,23294.7731718015,44763.4583333333,89256.9,400,6115,6115,"OWNER",531225,"f","50_60",45.8775,13,"weekly issuance",950827,"Rakovnik","central Bohemia",53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597,1875,36187.0214285714,428985,0.633914904330312,5.44507157994896,1.17407639323732,12.3941000577933,NA,NA,0,119391,-102498.458333333,6,-8078.27777777778,-9383,61656,93922.0214285714,3,1,1,0
"221",6303,6400,960212,72408,24,3017,-1,9,4,49634,12129.3222222222,17362.9075393335,96.5,32700,18200,10308.2491238813,8700,2797.22307692308,20971.9468251501,45099.2615384615,83619.5,700,7727,7727,"OWNER",580613,"f","50_60",40.9387,31,"issuance after transaction",951009,"Tachov","west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,43344.565,379599,0.666446275946276,4.02032556255294,1.0933734939759,25.8856723288756,NA,NA,0,67133.3538461538,-39824.6153846154,5,-6070.67777777778,-9203,72408,38069.9188461538,1,8,1,0
"222",7213,10884,960213,113544,36,3154,1,26,43,28386,9068.92692307692,10416.5945753325,29.2,20900,4942.33777777778,5154.46727514938,14.6,188.547887323944,10083.0199451618,33990.4197183099,68048.1,700,13072,13380,"OWNER",420918,"m","40_50",56.9082,65,"monthly issuance",950220,"Znojmo","south Moravia",114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,32945.3897269397,539295,1.83494680672242,2.87537315252914,1.26008344923505,602.202451650494,NA,NA,0,6787.72394366197,72765.8563380282,-17,4126.58914529914,-9993,113544,-73810.8863293983,2,7,2,0
"223",6659,8092,960220,56100,60,935,1,28,40,13986,4958.14642857143,5046.94187386133,43.6,10700,3085.52,3019.34048862602,14.6,226.577941176471,5610.39880014517,20158.0014705882,45346.1,1000,9687,9995,"OWNER",580707,"m","50_60",40.9293,54,"monthly issuance",950111,"Brno - mesto","south Moravia",387570,0,0,0,1,1,100,9897,1.6,1.96,140,18721,18696,19839.6519557823,379513,1.60690788864484,5.30283040488923,0.998664601249933,247.596918343902,NA,NA,0,13594.6764705882,22347.3220588235,-12,1872.62642857143,-10109,56100,-22665.6715736295,2,7,2,0
"224",6175,5735,960221,290700,60,4845,-1,42,52,49763,17131.3333333333,15647.3142743983,5.1,56400,12205.8810344828,14442.9089927841,9.9,115.749,20815.3046965884,59647.424,129626.3,-2825.2,6936,6936,"OWNER",590227,"f","50_60",39.9773,52,"monthly issuance",950125,"Usti nad Orlici","east Bohemia",139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799,53184.4094671202,369994,1.40353107530179,3.5358789129687,1.09165366614665,2511.46878158775,NA,NA,0,6944.94,224107.636,-10,4925.45229885057,-10096,290700,-230570.65053288,2,2,1,0
"225",5610,3112,960224,123216,48,2567,1,48,79,48959,16989.9770833333,17736.10508219,54.9,59200,9224.225,13409.6155107521,14.6,606.10078125,19763.5431275828,70622.83359375,138433.7,700,3763,3763,"OWNER",770812,"f","70_80",21.9188,38,"monthly issuance",940812,"Louny","north Bohemia",85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,58273.4621762156,189412,1.84188667159933,6.61861203090508,1.06370147003392,203.292923902662,NA,NA,0,29092.8375,23500.32890625,-31,7765.75208333333,-19412,123216,-35849.7003237844,2,3,1,0
"226",5563,2912,960229,380160,60,6336,1,47,58,48887,18684.4787234043,18434.7246224988,88.4,62500,13768.0774193548,15099.0843240485,14.6,225.226605504587,23113.020728864,64777.0752293578,147375.1,1100,3519,3519,"OWNER",491215,"m","40_50",49.8785,74,"monthly issuance",940730,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,53601.4134329004,469014,1.35708698856807,2.94893919245648,0.9768395272069,1687.90005580516,NA,NA,0,13513.5963302752,301869.328440367,-11,4916.40130404942,-19499,380160,-313044.990236824,2,4,2,0
"227",5989,4852,960304,213300,36,5925,1,27,32,13600,4581.64074074074,4287.39767926879,43.4,8160,3011.8,2295.41621273298,14.6,463.164406779661,5061.08414039177,27951.913559322,42443.7,400,5860,5860,"OWNER",640422,"m","60_70",34.9578,47,"monthly issuance",950413,"Pardubice","east Bohemia",162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,26084.042007992,319882,1.52123007528413,0.773272698859197,0.889949004770521,460.527615848236,NA,NA,0,16673.9186440678,168674.16779661,-5,1569.84074074074,-9891,213300,-170542.03934794,2,2,2,0
"228",6698,8327,960310,247728,48,5161,1,23,25,48620,14307.7304347826,18936.5222974364,32.1,57900,10241.7037037037,13127.0808718665,30,1051.036,20129.4625295378,60054.734,108390.1,200,9974,10282,"OWNER",790619,"m","70_80",19.9381,1,"weekly issuance",950808,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,56182.5390625,169691,1.39700687001993,2.7722787124167,1.15675152024464,235.698872350709,NA,NA,0,50449.728,137223.538,-2,4066.0267310789,-9502,247728,-141095.7329375,3,5,2,0
"229",5312,1772,960313,202788,36,5633,1,26,44,72298,26091.9115384615,27062.7943233115,51.3,45200,11259.7358490566,10431.7533727021,30,1033.21139240506,24885.4207191835,57124.2683544304,139880.9,1100,2148,2148,"OWNER",530720,"f","50_60",45.928,31,"weekly issuance",950220,"Tachov","west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,55652.7885652443,429593,2.3172756349029,4.63197435442243,1.0933734939759,196.269612869792,NA,NA,0,37195.6101265823,108468.121518987,-18,14832.1756894049,-10093,202788,-109939.601308173,3,8,1,0
"230",7189,10728,960321,154656,48,3222,1,32,53,28994,9834.021875,10547.1877863779,28.5,17585,4868.56140350877,4387.76459445363,14.6,417.760674157303,10088.7339929883,31791.3280898876,61782,1000,12882,13190,"OWNER",561128,"m","50_60",42.8872,71,"monthly issuance",941223,"Novy Jicin","north Moravia",161227,5,35,11,4,10,69.7,8678,5.93,5.57,102,4980,4595,31104.7694345238,399193,2.01990301856163,3.05214831626319,0.922690763052209,370.202389949624,NA,NA,0,20052.5123595506,102812.159550562,-21,4965.46047149123,-19098,154656,-103498.718205926,2,4,2,0
"231",6816,9017,960326,100224,48,2088,-1,15,3,18792,4005.80666666667,6489.55305631032,26.5,15100,9566.66666666667,4796.17903474561,6600,1743.72777777778,8029.85946626755,28124.9333333333,46487.1,700,10797,11105,"OWNER",570201,"f","50_60",41.9799,70,"monthly issuance",951122,"Karvina","north Moravia",285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,25034.404,390125,0.41872543554007,1.91848978288633,1.02328406560032,57.4768615131694,NA,NA,0,83698.9333333333,-11599.8666666667,12,-5560.86,-9204,100224,8509.33733333333,2,4,1,0
"232",6137,5574,960410,44628,12,3719,1,43,91,71565,25106.9720930233,26383.3457402341,95.5,59000,9700.58252427184,9960.91465455747,30,550.957534246575,22910.5333478785,49477.3212328767,112689.5,900,6731,6731,"OWNER",431126,"m","40_50",55.8874,13,"weekly issuance",940714,"Rakovnik","central Bohemia",53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597,1875,48684.3540950716,529284,2.58819220703531,6.75100083168143,1.17407639323732,81.0007981123772,NA,NA,0,6611.4904109589,-11460.8116438356,-48,15406.3895687514,-19696,44628,10667.8445060305,3,1,2,0
"233",5128,808,960411,215616,48,4492,-1,30,31,23130,5505.57666666667,7807.65248350808,31.1,18700,5049.24516129032,4883.73893861651,6.8,141.650819672131,8348.46224444205,21447.6245901639,50124.8,-3424.6,968,968,"OWNER",570217,"m","50_60",41.9783,69,"monthly issuance",950613,"Jesenik","north Moravia",42821,4,13,5,1,3,48.4,8173,3079,7.01,124,4787,1358,21119.461461039,390194,1.09037618313224,1.22564039774414,0.283684980154585,1522.16556528985,NA,NA,0,6799.2393442623,187369.136065574,-1,456.331505376344,-9798,215616,-187697.299194699,2,4,2,0
"234",5470,2456,960415,200976,48,4187,1,17,17,37686,12752.4294117647,13865.6125827425,60.7,26600,9408.87777777778,7129.77453983567,14.6,1355.18571428571,15562.0947472138,47938.0657142857,83553.5,600,2966,2966,"OWNER",550220,"m","50_60",43.978,65,"monthly issuance",950909,"Znojmo","south Moravia",114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,47743.0401190476,410195,1.35536136327372,3.04571994548954,1.26008344923505,148.301445242086,NA,NA,0,65048.9142857143,87989.02,0,3343.55163398693,-9506,200976,-88184.0455952381,2,7,2,0
